# mean, investigation_time=50.0, imt="SA(4.1)"
lon,lat,depth,poe-0.001,poe-0.0012,poe-0.0015,poe-0.0019,poe-0.0023,poe-0.0028,poe-0.0034,poe-0.0042,poe-0.0052,poe-0.0063,poe-0.0078,poe-0.0096,poe-0.0117,poe-0.0144,poe-0.0177,poe-0.0217,poe-0.0267,poe-0.0328,poe-0.0403,poe-0.0494,poe-0.0607,poe-0.0745,poe-0.0915,poe-0.1124,poe-0.138,poe-0.1694,poe-0.208,poe-0.2554,poe-0.3136,poe-0.3851,poe-0.4728,poe-0.5806,poe-0.7129,poe-0.8753,poe-1.0748,poe-1.3198,poe-1.6205,poe-1.9898,poe-2.4432,poe-3.0
-122.64369,37.01075,0.00000,9.998305E-01,9.994866E-01,9.983047E-01,9.948487E-01,9.885741E-01,9.761000E-01,9.544639E-01,9.185894E-01,8.626537E-01,7.982296E-01,7.134952E-01,6.237024E-01,5.318657E-01,4.422670E-01,3.528162E-01,2.782850E-01,2.130771E-01,1.585469E-01,1.159574E-01,8.114321E-02,5.505164E-02,3.584190E-02,2.090343E-02,1.032137E-02,5.236243E-03,2.247471E-03,1.374055E-03,8.746173E-04,4.998750E-04,3.749297E-04,2.499688E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.64365,37.05571,0.00000,9.998383E-01,9.995217E-01,9.984052E-01,9.950321E-01,9.887639E-01,9.768353E-01,9.561782E-01,9.200817E-01,8.663459E-01,8.027434E-01,7.182190E-01,6.271205E-01,5.361760E-01,4.449100E-01,3.615743E-01,2.876066E-01,2.180778E-01,1.604380E-01,1.156258E-01,8.240577E-02,5.658593E-02,3.572138E-02,2.224876E-02,1.390246E-02,6.851421E-03,4.240981E-03,1.498876E-03,3.749297E-04,1.249922E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.64362,37.10068,0.00000,9.998369E-01,9.995208E-01,9.984244E-01,9.952637E-01,9.894894E-01,9.780777E-01,9.579334E-01,9.227918E-01,8.696947E-01,8.080941E-01,7.275704E-01,6.374617E-01,5.510640E-01,4.619883E-01,3.779595E-01,3.056298E-01,2.362387E-01,1.787067E-01,1.318363E-01,9.278426E-02,6.281540E-02,4.065067E-02,2.456817E-02,1.488806E-02,7.471945E-03,3.244724E-03,1.374055E-03,4.998750E-04,2.499688E-04,1.249922E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.64359,37.14565,0.00000,9.998576E-01,9.995717E-01,9.985719E-01,9.956660E-01,9.902257E-01,9.795674E-01,9.614288E-01,9.284243E-01,8.787772E-01,8.203509E-01,7.426646E-01,6.587023E-01,5.732257E-01,4.848257E-01,4.030966E-01,3.246337E-01,2.514558E-01,1.941640E-01,1.418703E-01,1.058440E-01,7.260435E-02,4.555475E-02,2.858354E-02,1.734776E-02,9.207350E-03,4.489890E-03,2.372182E-03,1.249219E-03,3.749297E-04,2.499688E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.64355,37.19061,0.00000,9.998468E-01,9.995395E-01,9.984856E-01,9.953725E-01,9.898484E-01,9.790921E-01,9.599449E-01,9.269328E-01,8.775742E-01,8.216709E-01,7.439160E-01,6.570343E-01,5.700666E-01,4.755342E-01,3.945298E-01,3.208240E-01,2.547235E-01,1.967787E-01,1.463637E-01,1.079651E-01,7.515119E-02,5.197556E-02,3.185654E-02,1.734776E-02,9.331192E-03,4.738736E-03,2.122744E-03,9.995002E-04,7.497188E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.64352,37.23558,0.00000,9.998506E-01,9.995658E-01,9.985597E-01,9.956290E-01,9.903520E-01,9.799370E-01,9.620126E-01,9.304702E-01,8.815631E-01,8.247646E-01,7.472236E-01,6.650420E-01,5.860975E-01,4.952162E-01,4.062221E-01,3.336898E-01,2.708494E-01,2.103180E-01,1.597031E-01,1.168410E-01,8.148772E-02,5.587811E-02,3.560084E-02,2.114817E-02,1.131055E-02,5.609209E-03,2.746222E-03,1.124367E-03,4.998750E-04,4.998750E-04,2.499688E-04,1.249922E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.64349,37.28054,0.00000,9.998519E-01,9.995667E-01,9.985802E-01,9.957427E-01,9.905134E-01,9.803465E-01,9.625968E-01,9.315140E-01,8.854936E-01,8.290698E-01,7.507067E-01,6.672121E-01,5.814149E-01,4.954685E-01,4.102166E-01,3.395772E-01,2.756641E-01,2.168061E-01,1.652517E-01,1.259564E-01,9.119525E-02,6.246389E-02,4.113022E-02,2.712532E-02,1.574966E-02,8.959621E-03,4.489890E-03,1.873243E-03,4.998750E-04,1.249922E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.64346,37.32551,0.00000,9.998595E-01,9.995876E-01,9.986388E-01,9.960216E-01,9.912307E-01,9.815672E-01,9.648410E-01,9.351141E-01,8.905048E-01,8.362026E-01,7.604517E-01,6.779344E-01,5.967203E-01,5.103797E-01,4.293619E-01,3.533823E-01,2.855555E-01,2.260515E-01,1.773710E-01,1.347614E-01,1.016989E-01,7.457297E-02,5.138286E-02,3.221953E-02,2.078103E-02,1.143413E-02,6.354723E-03,3.618438E-03,1.498876E-03,7.497188E-04,2.499688E-04,1.249922E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.64342,37.37048,0.00000,9.998501E-01,9.995645E-01,9.985816E-01,9.957941E-01,9.907199E-01,9.809417E-01,9.641935E-01,9.344292E-01,8.911190E-01,8.388831E-01,7.701320E-01,6.914897E-01,6.116604E-01,5.244342E-01,4.437987E-01,3.711579E-01,3.050219E-01,2.449717E-01,1.916418E-01,1.497714E-01,1.079651E-01,7.688365E-02,5.540593E-02,3.548028E-02,2.249317E-02,1.279247E-02,7.471945E-03,4.240981E-03,2.247471E-03,1.249219E-03,7.497188E-04,2.499688E-04,2.499688E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-122.64339,37.41544,0.00000,9.998395E-01,9.995479E-01,9.985609E-01,9.957603E-01,9.907707E-01,9.811643E-01,9.645320E-01,9.356150E-01,8.920946E-01,8.391447E-01,7.660739E-01,6.867489E-01,6.040629E-01,5.201948E-01,4.424762E-01,3.736682E-01,3.049351E-01,2.471393E-01,2.006849E-01,1.574944E-01,1.214654E-01,8.914813E-02,5.835318E-02,4.160953E-02,2.736851E-02,1.624166E-02,1.044507E-02,5.360581E-03,2.746222E-03,1.498876E-03,7.497188E-04,2.499688E-04,1.249922E-04,1.249922E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
