# mean, investigation_time=50.0
lon,lat,PGA-0.02,PGA-0.05,PGA-0.1,PGA-0.2,PGA-0.3,PGA-0.4,PGA-0.5,SA(0.1)-0.02,SA(0.1)-0.05,SA(0.1)-0.1,SA(0.1)-0.2,SA(0.1)-0.3,SA(0.1)-0.4,SA(0.1)-0.5,SA(0.2)-0.02,SA(0.2)-0.05,SA(0.2)-0.1,SA(0.2)-0.2,SA(0.2)-0.3,SA(0.2)-0.4,SA(0.2)-0.5,SA(0.3)-0.02,SA(0.3)-0.05,SA(0.3)-0.1,SA(0.3)-0.2,SA(0.3)-0.3,SA(0.3)-0.4,SA(0.3)-0.5,SA(0.4)-0.02,SA(0.4)-0.05,SA(0.4)-0.1,SA(0.4)-0.2,SA(0.4)-0.3,SA(0.4)-0.4,SA(0.4)-0.5,SA(0.5)-0.02,SA(0.5)-0.05,SA(0.5)-0.1,SA(0.5)-0.2,SA(0.5)-0.3,SA(0.5)-0.4,SA(0.5)-0.5,SA(0.6)-0.02,SA(0.6)-0.05,SA(0.6)-0.1,SA(0.6)-0.2,SA(0.6)-0.3,SA(0.6)-0.4,SA(0.6)-0.5,SA(0.7)-0.02,SA(0.7)-0.05,SA(0.7)-0.1,SA(0.7)-0.2,SA(0.7)-0.3,SA(0.7)-0.4,SA(0.7)-0.5,SA(0.8)-0.02,SA(0.8)-0.05,SA(0.8)-0.1,SA(0.8)-0.2,SA(0.8)-0.3,SA(0.8)-0.4,SA(0.8)-0.5,SA(0.9)-0.02,SA(0.9)-0.05,SA(0.9)-0.1,SA(0.9)-0.2,SA(0.9)-0.3,SA(0.9)-0.4,SA(0.9)-0.5,SA(1.0)-0.02,SA(1.0)-0.05,SA(1.0)-0.1,SA(1.0)-0.2,SA(1.0)-0.3,SA(1.0)-0.4,SA(1.0)-0.5,SA(1.1)-0.02,SA(1.1)-0.05,SA(1.1)-0.1,SA(1.1)-0.2,SA(1.1)-0.3,SA(1.1)-0.4,SA(1.1)-0.5,SA(1.2)-0.02,SA(1.2)-0.05,SA(1.2)-0.1,SA(1.2)-0.2,SA(1.2)-0.3,SA(1.2)-0.4,SA(1.2)-0.5,SA(1.3)-0.02,SA(1.3)-0.05,SA(1.3)-0.1,SA(1.3)-0.2,SA(1.3)-0.3,SA(1.3)-0.4,SA(1.3)-0.5,SA(1.4)-0.02,SA(1.4)-0.05,SA(1.4)-0.1,SA(1.4)-0.2,SA(1.4)-0.3,SA(1.4)-0.4,SA(1.4)-0.5,SA(1.5)-0.02,SA(1.5)-0.05,SA(1.5)-0.1,SA(1.5)-0.2,SA(1.5)-0.3,SA(1.5)-0.4,SA(1.5)-0.5,SA(1.6)-0.02,SA(1.6)-0.05,SA(1.6)-0.1,SA(1.6)-0.2,SA(1.6)-0.3,SA(1.6)-0.4,SA(1.6)-0.5,SA(1.7)-0.02,SA(1.7)-0.05,SA(1.7)-0.1,SA(1.7)-0.2,SA(1.7)-0.3,SA(1.7)-0.4,SA(1.7)-0.5,SA(1.8)-0.02,SA(1.8)-0.05,SA(1.8)-0.1,SA(1.8)-0.2,SA(1.8)-0.3,SA(1.8)-0.4,SA(1.8)-0.5,SA(1.9)-0.02,SA(1.9)-0.05,SA(1.9)-0.1,SA(1.9)-0.2,SA(1.9)-0.3,SA(1.9)-0.4,SA(1.9)-0.5,SA(2.0)-0.02,SA(2.0)-0.05,SA(2.0)-0.1,SA(2.0)-0.2,SA(2.0)-0.3,SA(2.0)-0.4,SA(2.0)-0.5,SA(2.1)-0.02,SA(2.1)-0.05,SA(2.1)-0.1,SA(2.1)-0.2,SA(2.1)-0.3,SA(2.1)-0.4,SA(2.1)-0.5,SA(2.2)-0.02,SA(2.2)-0.05,SA(2.2)-0.1,SA(2.2)-0.2,SA(2.2)-0.3,SA(2.2)-0.4,SA(2.2)-0.5,SA(2.3)-0.02,SA(2.3)-0.05,SA(2.3)-0.1,SA(2.3)-0.2,SA(2.3)-0.3,SA(2.3)-0.4,SA(2.3)-0.5,SA(2.4)-0.02,SA(2.4)-0.05,SA(2.4)-0.1,SA(2.4)-0.2,SA(2.4)-0.3,SA(2.4)-0.4,SA(2.4)-0.5,SA(2.5)-0.02,SA(2.5)-0.05,SA(2.5)-0.1,SA(2.5)-0.2,SA(2.5)-0.3,SA(2.5)-0.4,SA(2.5)-0.5,SA(2.6)-0.02,SA(2.6)-0.05,SA(2.6)-0.1,SA(2.6)-0.2,SA(2.6)-0.3,SA(2.6)-0.4,SA(2.6)-0.5,SA(2.7)-0.02,SA(2.7)-0.05,SA(2.7)-0.1,SA(2.7)-0.2,SA(2.7)-0.3,SA(2.7)-0.4,SA(2.7)-0.5,SA(2.8)-0.02,SA(2.8)-0.05,SA(2.8)-0.1,SA(2.8)-0.2,SA(2.8)-0.3,SA(2.8)-0.4,SA(2.8)-0.5,SA(2.9)-0.02,SA(2.9)-0.05,SA(2.9)-0.1,SA(2.9)-0.2,SA(2.9)-0.3,SA(2.9)-0.4,SA(2.9)-0.5,SA(3.0)-0.02,SA(3.0)-0.05,SA(3.0)-0.1,SA(3.0)-0.2,SA(3.0)-0.3,SA(3.0)-0.4,SA(3.0)-0.5,SA(3.1)-0.02,SA(3.1)-0.05,SA(3.1)-0.1,SA(3.1)-0.2,SA(3.1)-0.3,SA(3.1)-0.4,SA(3.1)-0.5,SA(3.2)-0.02,SA(3.2)-0.05,SA(3.2)-0.1,SA(3.2)-0.2,SA(3.2)-0.3,SA(3.2)-0.4,SA(3.2)-0.5,SA(3.3)-0.02,SA(3.3)-0.05,SA(3.3)-0.1,SA(3.3)-0.2,SA(3.3)-0.3,SA(3.3)-0.4,SA(3.3)-0.5,SA(3.4)-0.02,SA(3.4)-0.05,SA(3.4)-0.1,SA(3.4)-0.2,SA(3.4)-0.3,SA(3.4)-0.4,SA(3.4)-0.5,SA(3.5)-0.02,SA(3.5)-0.05,SA(3.5)-0.1,SA(3.5)-0.2,SA(3.5)-0.3,SA(3.5)-0.4,SA(3.5)-0.5,SA(3.6)-0.02,SA(3.6)-0.05,SA(3.6)-0.1,SA(3.6)-0.2,SA(3.6)-0.3,SA(3.6)-0.4,SA(3.6)-0.5,SA(3.7)-0.02,SA(3.7)-0.05,SA(3.7)-0.1,SA(3.7)-0.2,SA(3.7)-0.3,SA(3.7)-0.4,SA(3.7)-0.5,SA(3.8)-0.02,SA(3.8)-0.05,SA(3.8)-0.1,SA(3.8)-0.2,SA(3.8)-0.3,SA(3.8)-0.4,SA(3.8)-0.5,SA(3.9)-0.02,SA(3.9)-0.05,SA(3.9)-0.1,SA(3.9)-0.2,SA(3.9)-0.3,SA(3.9)-0.4,SA(3.9)-0.5,SA(4.0)-0.02,SA(4.0)-0.05,SA(4.0)-0.1,SA(4.0)-0.2,SA(4.0)-0.3,SA(4.0)-0.4,SA(4.0)-0.5,SA(4.1)-0.02,SA(4.1)-0.05,SA(4.1)-0.1,SA(4.1)-0.2,SA(4.1)-0.3,SA(4.1)-0.4,SA(4.1)-0.5,SA(4.2)-0.02,SA(4.2)-0.05,SA(4.2)-0.1,SA(4.2)-0.2,SA(4.2)-0.3,SA(4.2)-0.4,SA(4.2)-0.5,SA(4.3)-0.02,SA(4.3)-0.05,SA(4.3)-0.1,SA(4.3)-0.2,SA(4.3)-0.3,SA(4.3)-0.4,SA(4.3)-0.5,SA(4.4)-0.02,SA(4.4)-0.05,SA(4.4)-0.1,SA(4.4)-0.2,SA(4.4)-0.3,SA(4.4)-0.4,SA(4.4)-0.5,SA(4.5)-0.02,SA(4.5)-0.05,SA(4.5)-0.1,SA(4.5)-0.2,SA(4.5)-0.3,SA(4.5)-0.4,SA(4.5)-0.5,SA(4.6)-0.02,SA(4.6)-0.05,SA(4.6)-0.1,SA(4.6)-0.2,SA(4.6)-0.3,SA(4.6)-0.4,SA(4.6)-0.5,SA(4.7)-0.02,SA(4.7)-0.05,SA(4.7)-0.1,SA(4.7)-0.2,SA(4.7)-0.3,SA(4.7)-0.4,SA(4.7)-0.5,SA(4.8)-0.02,SA(4.8)-0.05,SA(4.8)-0.1,SA(4.8)-0.2,SA(4.8)-0.3,SA(4.8)-0.4,SA(4.8)-0.5,SA(4.9)-0.02,SA(4.9)-0.05,SA(4.9)-0.1,SA(4.9)-0.2,SA(4.9)-0.3,SA(4.9)-0.4,SA(4.9)-0.5,SA(5.0)-0.02,SA(5.0)-0.05,SA(5.0)-0.1,SA(5.0)-0.2,SA(5.0)-0.3,SA(5.0)-0.4,SA(5.0)-0.5
-118.74599,33.63558,5.138838E-01,3.623445E-01,2.668099E-01,1.893354E-01,1.489496E-01,1.220164E-01,1.011144E-01,1.175842E+00,8.008530E-01,5.700127E-01,3.970693E-01,3.107582E-01,2.529050E-01,2.085993E-01,1.130327E+00,8.122423E-01,5.890001E-01,4.163951E-01,3.270233E-01,2.691966E-01,2.267421E-01,9.389112E-01,6.642706E-01,4.953855E-01,3.509606E-01,2.786285E-01,2.288839E-01,1.913113E-01,8.099104E-01,5.752097E-01,4.174869E-01,2.908992E-01,2.284579E-01,1.892942E-01,1.603045E-01,6.844340E-01,4.887699E-01,3.552531E-01,2.502656E-01,1.982124E-01,1.622046E-01,1.360924E-01,5.917602E-01,4.059272E-01,3.072510E-01,2.153440E-01,1.689146E-01,1.388244E-01,1.166353E-01,5.676345E-01,3.831508E-01,2.704141E-01,1.891221E-01,1.480440E-01,1.212598E-01,1.018086E-01,4.672489E-01,3.121286E-01,2.310390E-01,1.629393E-01,1.284677E-01,1.048109E-01,8.760956E-02,4.330791E-01,2.944904E-01,2.133726E-01,1.455222E-01,1.136192E-01,9.359606E-02,7.938746E-02,3.901215E-01,2.593678E-01,1.861555E-01,1.289045E-01,1.008388E-01,8.213521E-02,6.822810E-02,3.513306E-01,2.361133E-01,1.683192E-01,1.150918E-01,9.063411E-02,7.429650E-02,6.139090E-02,2.969586E-01,2.084972E-01,1.513917E-01,1.049836E-01,8.180395E-02,6.646215E-02,5.517944E-02,2.867662E-01,1.960299E-01,1.404821E-01,9.468540E-02,7.326872E-02,6.009812E-02,4.982252E-02,2.570611E-01,1.745626E-01,1.250651E-01,8.631121E-02,6.744676E-02,5.481556E-02,4.557007E-02,2.177210E-01,1.541727E-01,1.111374E-01,7.744946E-02,6.093979E-02,4.981533E-02,4.131350E-02,2.181163E-01,1.496756E-01,1.070526E-01,7.269650E-02,5.647589E-02,4.586091E-02,3.789811E-02,2.020242E-01,1.381902E-01,9.931024E-02,6.764315E-02,5.218750E-02,4.221280E-02,3.500348E-02,1.876915E-01,1.271610E-01,9.036660E-02,6.267912E-02,4.861565E-02,3.932039E-02,3.231010E-02,1.807649E-01,1.208803E-01,8.674471E-02,5.850329E-02,4.489497E-02,3.664325E-02,3.018194E-02,1.632021E-01,1.109882E-01,8.051909E-02,5.457229E-02,4.193252E-02,3.377580E-02,2.768054E-02,1.584138E-01,1.042617E-01,7.604340E-02,5.217354E-02,4.034427E-02,3.253656E-02,2.673433E-02,1.439036E-01,1.005257E-01,7.160556E-02,4.907956E-02,3.792830E-02,3.056854E-02,2.502656E-02,1.321229E-01,9.301295E-02,6.754311E-02,4.637404E-02,3.594923E-02,2.897279E-02,2.364986E-02,1.330301E-01,8.892235E-02,6.441880E-02,4.408636E-02,3.395115E-02,2.734449E-02,2.235067E-02,1.271523E-01,8.482077E-02,6.059493E-02,4.160561E-02,3.191553E-02,2.546370E-02,2.094495E-02,1.222189E-01,8.069173E-02,5.841139E-02,4.052191E-02,3.053295E-02,2.431856E-02,1.984669E-02,1.168403E-01,8.077169E-02,5.720346E-02,3.925923E-02,3.001093E-02,2.393106E-02,1.943661E-02,1.127242E-01,7.697592E-02,5.602138E-02,3.832152E-02,2.926628E-02,2.334780E-02,1.884483E-02,1.095555E-01,7.483740E-02,5.352458E-02,3.662851E-02,2.777462E-02,2.203719E-02,1.781411E-02,1.125674E-01,7.481845E-02,5.435099E-02,3.642967E-02,2.757430E-02,2.183416E-02,1.768787E-02,1.043128E-01,7.247985E-02,5.059665E-02,3.419224E-02,2.589379E-02,2.050067E-02,1.662040E-02,1.003986E-01,7.075556E-02,5.029819E-02,3.385344E-02,2.541257E-02,2.016203E-02,1.620708E-02,9.643576E-02,6.492514E-02,4.695150E-02,3.199945E-02,2.467750E-02,1.943363E-02,1.577226E-02,9.251777E-02,6.503801E-02,4.771901E-02,3.222659E-02,2.460286E-02,1.935613E-02,1.555293E-02,9.684948E-02,6.725879E-02,4.854426E-02,3.225083E-02,2.420757E-02,1.885889E-02,1.496145E-02,8.982626E-02,6.170074E-02,4.553453E-02,3.022146E-02,2.271082E-02,1.805438E-02,1.451029E-02,9.038762E-02,6.173553E-02,4.409370E-02,2.937905E-02,2.224756E-02,1.763522E-02,1.417361E-02,8.262085E-02,5.841738E-02,4.233343E-02,2.862230E-02,2.160048E-02,1.710786E-02,1.374413E-02,8.117217E-02,5.721952E-02,4.201700E-02,2.810133E-02,2.107899E-02,1.653327E-02,1.306596E-02,8.326747E-02,5.707731E-02,4.106021E-02,2.756404E-02,2.065314E-02,1.605093E-02,1.279843E-02,7.600775E-02,5.557269E-02,4.038834E-02,2.700054E-02,2.011328E-02,1.575021E-02,1.252141E-02,7.961527E-02,5.398199E-02,3.874347E-02,2.647418E-02,1.976573E-02,1.544090E-02,1.230099E-02,7.969671E-02,5.413679E-02,3.913305E-02,2.612207E-02,1.951020E-02,1.525574E-02,1.216219E-02,7.196651E-02,5.035847E-02,3.682377E-02,2.519636E-02,1.894973E-02,1.460365E-02,1.157101E-02,7.972813E-02,5.385461E-02,3.796057E-02,2.490961E-02,1.839730E-02,1.416676E-02,1.124820E-02,7.323500E-02,5.056628E-02,3.669581E-02,2.412933E-02,1.816926E-02,1.405525E-02,1.107289E-02,7.353774E-02,5.126679E-02,3.618534E-02,2.428348E-02,1.799710E-02,1.394581E-02,1.093391E-02,7.143075E-02,5.025942E-02,3.598861E-02,2.353888E-02,1.750900E-02,1.364775E-02,1.071308E-02,6.900526E-02,4.820982E-02,3.450187E-02,2.305261E-02,1.701877E-02,1.308934E-02,1.030940E-02,6.544083E-02,4.498499E-02,3.258987E-02,2.217900E-02,1.638907E-02,1.269140E-02,9.998670E-03
-118.74596,33.68054,5.258356E-01,3.710978E-01,2.760067E-01,1.940655E-01,1.517505E-01,1.249984E-01,1.044798E-01,1.168812E+00,8.384414E-01,6.080961E-01,4.192258E-01,3.237631E-01,2.617360E-01,2.169272E-01,1.204994E+00,8.315036E-01,6.246319E-01,4.349971E-01,3.428676E-01,2.821608E-01,2.371391E-01,9.961343E-01,6.922116E-01,5.135298E-01,3.635585E-01,2.872462E-01,2.366658E-01,1.984359E-01,8.425227E-01,5.766318E-01,4.258151E-01,3.001765E-01,2.375047E-01,1.959524E-01,1.644018E-01,7.145467E-01,5.050719E-01,3.726314E-01,2.572244E-01,2.044606E-01,1.686657E-01,1.411323E-01,6.139249E-01,4.420319E-01,3.186004E-01,2.249476E-01,1.754394E-01,1.435033E-01,1.207790E-01,5.561026E-01,3.895858E-01,2.813452E-01,1.941413E-01,1.538606E-01,1.273361E-01,1.058699E-01,4.933627E-01,3.452515E-01,2.497854E-01,1.727732E-01,1.343570E-01,1.094245E-01,9.146351E-02,4.539525E-01,3.052270E-01,2.200554E-01,1.522377E-01,1.194935E-01,9.777153E-02,8.156712E-02,3.898185E-01,2.554124E-01,1.884568E-01,1.310080E-01,1.026840E-01,8.367830E-02,6.966527E-02,3.430960E-01,2.447423E-01,1.744411E-01,1.206856E-01,9.365395E-02,7.653052E-02,6.339400E-02,3.133164E-01,2.156710E-01,1.521678E-01,1.059471E-01,8.243223E-02,6.721341E-02,5.623415E-02,2.983601E-01,2.009275E-01,1.441739E-01,9.794423E-02,7.653819E-02,6.221159E-02,5.146347E-02,2.708372E-01,1.822624E-01,1.322965E-01,9.085638E-02,6.984125E-02,5.660372E-02,4.692991E-02,2.386744E-01,1.672333E-01,1.182501E-01,8.212569E-02,6.422701E-02,5.233230E-02,4.295993E-02,2.340434E-01,1.546475E-01,1.117457E-01,7.746382E-02,5.920712E-02,4.772200E-02,3.934945E-02,2.061828E-01,1.396879E-01,1.018599E-01,7.007147E-02,5.430967E-02,4.418365E-02,3.617173E-02,1.963889E-01,1.340919E-01,9.411426E-02,6.464529E-02,4.969064E-02,4.018643E-02,3.313278E-02,1.785248E-01,1.229911E-01,8.949094E-02,6.085537E-02,4.690746E-02,3.770575E-02,3.100123E-02,1.851982E-01,1.216318E-01,8.627675E-02,5.852343E-02,4.460495E-02,3.569642E-02,2.912064E-02,1.655054E-01,1.123402E-01,8.122378E-02,5.494172E-02,4.244182E-02,3.365807E-02,2.760140E-02,1.581044E-01,1.039977E-01,7.510978E-02,5.186350E-02,3.921203E-02,3.160286E-02,2.593805E-02,1.425806E-01,9.940177E-02,7.157898E-02,4.843262E-02,3.691053E-02,2.963201E-02,2.420785E-02,1.380137E-01,9.445714E-02,6.622361E-02,4.608209E-02,3.492310E-02,2.796476E-02,2.297074E-02,1.301194E-01,9.262136E-02,6.454998E-02,4.339308E-02,3.276557E-02,2.629905E-02,2.149579E-02,1.231204E-01,8.410272E-02,6.161024E-02,4.233667E-02,3.224499E-02,2.554692E-02,2.077521E-02,1.207023E-01,8.307448E-02,6.092305E-02,4.153480E-02,3.158054E-02,2.520898E-02,2.049763E-02,1.221365E-01,8.569549E-02,6.060683E-02,4.069607E-02,3.083443E-02,2.458418E-02,1.985409E-02,1.120975E-01,7.682464E-02,5.531333E-02,3.777204E-02,2.868685E-02,2.283714E-02,1.847635E-02,1.170143E-01,7.880574E-02,5.554311E-02,3.765622E-02,2.856056E-02,2.261273E-02,1.819807E-02,1.101316E-01,7.488495E-02,5.413718E-02,3.598816E-02,2.731326E-02,2.164111E-02,1.743793E-02,1.113570E-01,7.412986E-02,5.275353E-02,3.473635E-02,2.629256E-02,2.077142E-02,1.665681E-02,1.082318E-01,7.155137E-02,5.003544E-02,3.336859E-02,2.524142E-02,2.011266E-02,1.627228E-02,9.706627E-02,6.925444E-02,4.976029E-02,3.355394E-02,2.545890E-02,1.989436E-02,1.595890E-02,9.892508E-02,6.803448E-02,4.792522E-02,3.214763E-02,2.435342E-02,1.927420E-02,1.529825E-02,9.188883E-02,6.473197E-02,4.602857E-02,3.144467E-02,2.374539E-02,1.861325E-02,1.479131E-02,9.170008E-02,6.357946E-02,4.567005E-02,3.082521E-02,2.318030E-02,1.799124E-02,1.434089E-02,9.144890E-02,6.393051E-02,4.543008E-02,3.092562E-02,2.303475E-02,1.792900E-02,1.419472E-02,8.904568E-02,6.101307E-02,4.340559E-02,2.907489E-02,2.186844E-02,1.698992E-02,1.341487E-02,8.207037E-02,5.829909E-02,4.190974E-02,2.839657E-02,2.121225E-02,1.650878E-02,1.323311E-02,8.520987E-02,5.760128E-02,4.139924E-02,2.782472E-02,2.075526E-02,1.618071E-02,1.292142E-02,8.520987E-02,5.686584E-02,4.095296E-02,2.778617E-02,2.093368E-02,1.618792E-02,1.271272E-02,8.207147E-02,5.533556E-02,3.991283E-02,2.670716E-02,1.995215E-02,1.563621E-02,1.231870E-02,7.805791E-02,5.348235E-02,3.812636E-02,2.589699E-02,1.933040E-02,1.507329E-02,1.189332E-02,7.918697E-02,5.529341E-02,3.927565E-02,2.598201E-02,1.909941E-02,1.484881E-02,1.168358E-02,7.763352E-02,5.231753E-02,3.792943E-02,2.554855E-02,1.891248E-02,1.459027E-02,1.151202E-02,7.735291E-02,5.297811E-02,3.774341E-02,2.483349E-02,1.848773E-02,1.432244E-02,1.111396E-02,7.539185E-02,5.222126E-02,3.734342E-02,2.478566E-02,1.839097E-02,1.421656E-02,1.120785E-02,7.185244E-02,5.076098E-02,3.617899E-02,2.393143E-02,1.801305E-02,1.379074E-02,1.077505E-02,6.843943E-02,4.801340E-02,3.462828E-02,2.318015E-02,1.723062E-02,1.322237E-02,1.033983E-02
-118.74594,33.72551,5.558568E-01,3.908220E-01,2.941976E-01,2.024124E-01,1.593218E-01,1.302880E-01,1.083498E-01,1.225988E+00,8.761774E-01,6.249292E-01,4.304253E-01,3.342645E-01,2.694921E-01,2.237163E-01,1.271828E+00,8.918536E-01,6.557488E-01,4.558746E-01,3.527149E-01,2.883047E-01,2.404174E-01,1.021279E+00,7.228534E-01,5.395269E-01,3.800156E-01,2.969686E-01,2.429538E-01,2.027971E-01,8.938552E-01,6.314329E-01,4.649341E-01,3.219712E-01,2.477802E-01,2.032766E-01,1.697116E-01,7.820218E-01,5.251402E-01,3.849687E-01,2.702079E-01,2.110377E-01,1.726294E-01,1.444766E-01,6.822414E-01,4.693154E-01,3.352726E-01,2.333290E-01,1.822320E-01,1.500445E-01,1.252778E-01,5.824627E-01,4.015047E-01,2.949362E-01,2.061366E-01,1.586971E-01,1.297742E-01,1.081344E-01,5.622525E-01,3.684174E-01,2.623003E-01,1.790095E-01,1.390852E-01,1.129513E-01,9.392343E-02,4.617944E-01,3.172476E-01,2.303591E-01,1.586152E-01,1.209064E-01,9.885012E-02,8.247251E-02,4.543373E-01,2.979503E-01,2.063451E-01,1.399619E-01,1.085578E-01,8.766782E-02,7.240047E-02,3.883703E-01,2.629369E-01,1.879200E-01,1.263217E-01,9.772620E-02,7.887989E-02,6.509838E-02,3.550110E-01,2.391755E-01,1.705154E-01,1.152291E-01,8.767705E-02,7.110102E-02,5.923189E-02,3.185292E-01,2.132411E-01,1.497497E-01,1.016060E-01,7.832716E-02,6.333647E-02,5.241559E-02,2.881836E-01,1.979455E-01,1.398655E-01,9.473660E-02,7.292329E-02,5.896170E-02,4.856645E-02,2.652673E-01,1.739987E-01,1.230131E-01,8.630685E-02,6.716959E-02,5.444939E-02,4.477635E-02,2.502495E-01,1.661747E-01,1.184358E-01,8.000716E-02,6.142269E-02,4.940444E-02,4.063680E-02,2.244280E-01,1.553204E-01,1.105442E-01,7.327735E-02,5.677900E-02,4.573371E-02,3.743951E-02,2.125061E-01,1.416028E-01,1.006073E-01,6.789156E-02,5.222188E-02,4.199110E-02,3.438586E-02,1.931356E-01,1.304679E-01,9.251656E-02,6.320658E-02,4.864776E-02,3.920853E-02,3.220939E-02,1.855104E-01,1.280885E-01,8.894240E-02,5.977524E-02,4.585703E-02,3.683638E-02,3.012829E-02,1.765015E-01,1.187127E-01,8.378875E-02,5.698178E-02,4.368052E-02,3.486335E-02,2.842615E-02,1.722597E-01,1.130316E-01,7.853994E-02,5.343539E-02,4.059665E-02,3.242951E-02,2.655283E-02,1.623444E-01,1.094343E-01,7.686236E-02,5.113037E-02,3.852362E-02,3.074013E-02,2.496734E-02,1.550202E-01,1.053830E-01,7.497947E-02,4.926328E-02,3.726374E-02,2.959087E-02,2.405465E-02,1.359693E-01,9.478112E-02,6.758187E-02,4.542262E-02,3.457881E-02,2.751943E-02,2.226516E-02,1.293464E-01,8.876222E-02,6.427185E-02,4.301905E-02,3.269568E-02,2.585603E-02,2.098502E-02,1.304277E-01,8.740246E-02,6.324953E-02,4.255693E-02,3.186714E-02,2.532738E-02,2.048867E-02,1.254187E-01,8.441178E-02,6.142971E-02,4.169133E-02,3.117830E-02,2.488961E-02,2.000387E-02,1.280875E-01,8.726768E-02,6.028734E-02,4.026590E-02,3.037355E-02,2.384484E-02,1.923886E-02,1.223685E-01,8.212537E-02,5.953509E-02,3.975091E-02,3.014302E-02,2.372902E-02,1.894974E-02,1.161931E-01,7.867959E-02,5.561861E-02,3.752414E-02,2.835385E-02,2.228543E-02,1.787763E-02,1.116611E-01,7.746485E-02,5.508818E-02,3.723201E-02,2.785840E-02,2.187045E-02,1.751974E-02,1.160261E-01,7.631955E-02,5.251477E-02,3.527700E-02,2.667745E-02,2.101406E-02,1.680507E-02,1.028242E-01,7.248787E-02,5.238826E-02,3.514870E-02,2.631634E-02,2.073415E-02,1.657346E-02,1.057197E-01,6.999046E-02,5.075032E-02,3.357411E-02,2.502934E-02,1.969710E-02,1.575845E-02,9.962986E-02,6.975542E-02,5.032513E-02,3.329285E-02,2.461997E-02,1.951715E-02,1.556584E-02,9.782645E-02,6.678629E-02,4.767299E-02,3.215108E-02,2.407505E-02,1.892020E-02,1.520370E-02,9.839781E-02,6.790608E-02,4.861412E-02,3.249782E-02,2.397734E-02,1.847998E-02,1.461876E-02,9.535208E-02,6.363717E-02,4.573249E-02,3.066521E-02,2.287065E-02,1.774330E-02,1.405328E-02,8.630817E-02,6.192187E-02,4.410813E-02,2.924131E-02,2.214090E-02,1.714543E-02,1.359808E-02,9.279344E-02,6.129317E-02,4.359673E-02,2.908186E-02,2.197659E-02,1.691997E-02,1.326638E-02,9.132877E-02,6.013692E-02,4.302137E-02,2.861741E-02,2.149784E-02,1.666149E-02,1.309501E-02,8.329710E-02,5.898845E-02,4.206141E-02,2.804765E-02,2.095546E-02,1.613946E-02,1.266497E-02,8.043655E-02,5.678507E-02,4.085048E-02,2.706151E-02,2.014400E-02,1.546117E-02,1.221851E-02,8.086281E-02,5.613099E-02,4.093399E-02,2.700732E-02,2.028911E-02,1.548687E-02,1.212139E-02,7.887498E-02,5.485350E-02,3.888704E-02,2.621400E-02,1.935724E-02,1.501581E-02,1.177580E-02,8.052535E-02,5.400122E-02,3.906927E-02,2.606164E-02,1.926071E-02,1.485891E-02,1.163269E-02,7.952637E-02,5.364155E-02,3.814102E-02,2.548759E-02,1.882761E-02,1.457287E-02,1.141234E-02,7.893877E-02,5.227940E-02,3.708006E-02,2.462012E-02,1.832100E-02,1.419132E-02,1.100917E-02,7.086688E-02,4.957398E-02,3.536683E-02,2.339054E-02,1.769366E-02,1.361571E-02,1.065815E-02
