# mean, investigation_time=50.0, imt="SA(0.6)"
lon,lat,depth,poe-0.001,poe-0.0013,poe-0.0016,poe-0.002,poe-0.0025,poe-0.0032,poe-0.004,poe-0.005,poe-0.0063,poe-0.008,poe-0.01,poe-0.0126,poe-0.0159,poe-0.02,poe-0.0252,poe-0.0317,poe-0.0399,poe-0.0503,poe-0.0633,poe-0.0797,poe-0.1004,poe-0.1264,poe-0.1591,poe-0.2004,poe-0.2523,poe-0.3177,poe-0.4,poe-0.5037,poe-0.6342,poe-0.7985,poe-1.0055,poe-1.2661,poe-1.5942,poe-2.0073,poe-2.5275,poe-3.1825,poe-4.0073,poe-5.0458,poe-6.3535,poe-8.0
-118.74599,33.63558,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999998E-01,9.999980E-01,9.999878E-01,9.999301E-01,9.996573E-01,9.985790E-01,9.949031E-01,9.845728E-01,9.603088E-01,9.112893E-01,8.327683E-01,7.235914E-01,5.921068E-01,4.566491E-01,3.299313E-01,2.286592E-01,1.489207E-01,9.346442E-02,5.173853E-02,3.028203E-02,1.673342E-02,9.083494E-03,4.987521E-03,2.870871E-03,1.124367E-03,3.749297E-04,1.249922E-04,1.249922E-04,1.249922E-04,0.000000E+00,0.000000E+00,0.000000E+00
-118.74596,33.68054,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999984E-01,9.999897E-01,9.999411E-01,9.997073E-01,9.987684E-01,9.954936E-01,9.861417E-01,9.639375E-01,9.187927E-01,8.435861E-01,7.379251E-01,6.109802E-01,4.759274E-01,3.472917E-01,2.458206E-01,1.629530E-01,1.005754E-01,6.304966E-02,3.692598E-02,1.808448E-02,8.711830E-03,5.236243E-03,2.995505E-03,1.249219E-03,6.248047E-04,3.749297E-04,1.249922E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-118.74593,33.72551,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999988E-01,9.999922E-01,9.999534E-01,9.997567E-01,9.989505E-01,9.961184E-01,9.879145E-01,9.674548E-01,9.256243E-01,8.553228E-01,7.524456E-01,6.267941E-01,4.954685E-01,3.717864E-01,2.581624E-01,1.754150E-01,1.116371E-01,6.970171E-02,4.316565E-02,2.529947E-02,1.205179E-02,6.354723E-03,2.496878E-03,1.124367E-03,1.249922E-04,1.249922E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-118.74591,33.77047,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999990E-01,9.999936E-01,9.999607E-01,9.997919E-01,9.990869E-01,9.965715E-01,9.891639E-01,9.708776E-01,9.328365E-01,8.645293E-01,7.664829E-01,6.450843E-01,5.116632E-01,3.846106E-01,2.768402E-01,1.963770E-01,1.278118E-01,8.217634E-02,4.984011E-02,3.088791E-02,1.697920E-02,1.019765E-02,5.609209E-03,2.621558E-03,7.497188E-04,2.499688E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-118.74588,33.81544,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999993E-01,9.999949E-01,9.999682E-01,9.998293E-01,9.992310E-01,9.970216E-01,9.905075E-01,9.737148E-01,9.377673E-01,8.743337E-01,7.802742E-01,6.626468E-01,5.371027E-01,4.131582E-01,3.031081E-01,2.152382E-01,1.480692E-01,9.809853E-02,6.422012E-02,4.136991E-02,2.493389E-02,1.402571E-02,8.587912E-03,3.992011E-03,1.498876E-03,7.497188E-04,2.499688E-04,1.249922E-04,0.000000E+00,0.000000E+00,0.000000E+00
-118.74585,33.86041,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999994E-01,9.999956E-01,9.999724E-01,9.998455E-01,9.993014E-01,9.972728E-01,9.909377E-01,9.749091E-01,9.410167E-01,8.802681E-01,7.889162E-01,6.772089E-01,5.560308E-01,4.282909E-01,3.171636E-01,2.323144E-01,1.674400E-01,1.156258E-01,8.045381E-02,5.446086E-02,3.403242E-02,2.237097E-02,1.303924E-02,6.727270E-03,2.995505E-03,1.498876E-03,3.749297E-04,2.499688E-04,0.000000E+00,0.000000E+00,0.000000E+00
-118.74582,33.90537,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999995E-01,9.999966E-01,9.999772E-01,9.998726E-01,9.993957E-01,9.976113E-01,9.921343E-01,9.777241E-01,9.464024E-01,8.907236E-01,8.069150E-01,6.994451E-01,5.732791E-01,4.507079E-01,3.431995E-01,2.496759E-01,1.768567E-01,1.267208E-01,9.062707E-02,6.281540E-02,4.065067E-02,2.676042E-02,1.513431E-02,8.216063E-03,4.365444E-03,1.998001E-03,8.746173E-04,3.749297E-04,1.249922E-04,1.249922E-04,0.000000E+00
-118.74580,33.95034,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999996E-01,9.999972E-01,9.999810E-01,9.998922E-01,9.994779E-01,9.978907E-01,9.928855E-01,9.795802E-01,9.500197E-01,8.980604E-01,8.185228E-01,7.162396E-01,5.964178E-01,4.735637E-01,3.616541E-01,2.605695E-01,1.861669E-01,1.277027E-01,8.549743E-02,5.611411E-02,3.439458E-02,2.053620E-02,1.118696E-02,6.230509E-03,2.995505E-03,1.873243E-03,6.248047E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-118.74577,33.99530,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999997E-01,9.999976E-01,9.999830E-01,9.998984E-01,9.995077E-01,9.979817E-01,9.930124E-01,9.798993E-01,9.507514E-01,8.987842E-01,8.253332E-01,7.222059E-01,6.077575E-01,4.861763E-01,3.685585E-01,2.710317E-01,1.857599E-01,1.261749E-01,8.481129E-02,5.244946E-02,3.511852E-02,1.992384E-02,9.826402E-03,4.365444E-03,2.372182E-03,7.497188E-04,3.749297E-04,1.249922E-04,1.249922E-04,0.000000E+00,0.000000E+00
-118.74574,34.04027,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999982E-01,9.999871E-01,9.999204E-01,9.996045E-01,9.983382E-01,9.941005E-01,9.823563E-01,9.559916E-01,9.073915E-01,8.324544E-01,7.322630E-01,6.188739E-01,5.006135E-01,3.876798E-01,2.809864E-01,1.977821E-01,1.305331E-01,8.355205E-02,5.126428E-02,3.100904E-02,1.710207E-02,1.032137E-02,5.609209E-03,3.244724E-03,1.873243E-03,1.249219E-03,3.749297E-04,0.000000E+00,0.000000E+00,0.000000E+00
