# mean, investigation_time=50.0
lon,lat,FIV3(0.1)-0.02,FIV3(0.1)-0.05,FIV3(0.1)-0.1,FIV3(0.1)-0.2,FIV3(0.1)-0.3,FIV3(0.1)-0.4,FIV3(0.1)-0.5,FIV3(0.2)-0.02,FIV3(0.2)-0.05,FIV3(0.2)-0.1,FIV3(0.2)-0.2,FIV3(0.2)-0.3,FIV3(0.2)-0.4,FIV3(0.2)-0.5,FIV3(0.3)-0.02,FIV3(0.3)-0.05,FIV3(0.3)-0.1,FIV3(0.3)-0.2,FIV3(0.3)-0.3,FIV3(0.3)-0.4,FIV3(0.3)-0.5,FIV3(0.4)-0.02,FIV3(0.4)-0.05,FIV3(0.4)-0.1,FIV3(0.4)-0.2,FIV3(0.4)-0.3,FIV3(0.4)-0.4,FIV3(0.4)-0.5,FIV3(0.5)-0.02,FIV3(0.5)-0.05,FIV3(0.5)-0.1,FIV3(0.5)-0.2,FIV3(0.5)-0.3,FIV3(0.5)-0.4,FIV3(0.5)-0.5,FIV3(0.6)-0.02,FIV3(0.6)-0.05,FIV3(0.6)-0.1,FIV3(0.6)-0.2,FIV3(0.6)-0.3,FIV3(0.6)-0.4,FIV3(0.6)-0.5,FIV3(0.7)-0.02,FIV3(0.7)-0.05,FIV3(0.7)-0.1,FIV3(0.7)-0.2,FIV3(0.7)-0.3,FIV3(0.7)-0.4,FIV3(0.7)-0.5,FIV3(0.8)-0.02,FIV3(0.8)-0.05,FIV3(0.8)-0.1,FIV3(0.8)-0.2,FIV3(0.8)-0.3,FIV3(0.8)-0.4,FIV3(0.8)-0.5,FIV3(0.9)-0.02,FIV3(0.9)-0.05,FIV3(0.9)-0.1,FIV3(0.9)-0.2,FIV3(0.9)-0.3,FIV3(0.9)-0.4,FIV3(0.9)-0.5,FIV3(1.0)-0.02,FIV3(1.0)-0.05,FIV3(1.0)-0.1,FIV3(1.0)-0.2,FIV3(1.0)-0.3,FIV3(1.0)-0.4,FIV3(1.0)-0.5,FIV3(1.1)-0.02,FIV3(1.1)-0.05,FIV3(1.1)-0.1,FIV3(1.1)-0.2,FIV3(1.1)-0.3,FIV3(1.1)-0.4,FIV3(1.1)-0.5,FIV3(1.2)-0.02,FIV3(1.2)-0.05,FIV3(1.2)-0.1,FIV3(1.2)-0.2,FIV3(1.2)-0.3,FIV3(1.2)-0.4,FIV3(1.2)-0.5,FIV3(1.3)-0.02,FIV3(1.3)-0.05,FIV3(1.3)-0.1,FIV3(1.3)-0.2,FIV3(1.3)-0.3,FIV3(1.3)-0.4,FIV3(1.3)-0.5,FIV3(1.4)-0.02,FIV3(1.4)-0.05,FIV3(1.4)-0.1,FIV3(1.4)-0.2,FIV3(1.4)-0.3,FIV3(1.4)-0.4,FIV3(1.4)-0.5,FIV3(1.5)-0.02,FIV3(1.5)-0.05,FIV3(1.5)-0.1,FIV3(1.5)-0.2,FIV3(1.5)-0.3,FIV3(1.5)-0.4,FIV3(1.5)-0.5,FIV3(1.6)-0.02,FIV3(1.6)-0.05,FIV3(1.6)-0.1,FIV3(1.6)-0.2,FIV3(1.6)-0.3,FIV3(1.6)-0.4,FIV3(1.6)-0.5,FIV3(1.7)-0.02,FIV3(1.7)-0.05,FIV3(1.7)-0.1,FIV3(1.7)-0.2,FIV3(1.7)-0.3,FIV3(1.7)-0.4,FIV3(1.7)-0.5,FIV3(1.8)-0.02,FIV3(1.8)-0.05,FIV3(1.8)-0.1,FIV3(1.8)-0.2,FIV3(1.8)-0.3,FIV3(1.8)-0.4,FIV3(1.8)-0.5,FIV3(1.9)-0.02,FIV3(1.9)-0.05,FIV3(1.9)-0.1,FIV3(1.9)-0.2,FIV3(1.9)-0.3,FIV3(1.9)-0.4,FIV3(1.9)-0.5,FIV3(2.0)-0.02,FIV3(2.0)-0.05,FIV3(2.0)-0.1,FIV3(2.0)-0.2,FIV3(2.0)-0.3,FIV3(2.0)-0.4,FIV3(2.0)-0.5,FIV3(2.1)-0.02,FIV3(2.1)-0.05,FIV3(2.1)-0.1,FIV3(2.1)-0.2,FIV3(2.1)-0.3,FIV3(2.1)-0.4,FIV3(2.1)-0.5,FIV3(2.2)-0.02,FIV3(2.2)-0.05,FIV3(2.2)-0.1,FIV3(2.2)-0.2,FIV3(2.2)-0.3,FIV3(2.2)-0.4,FIV3(2.2)-0.5,FIV3(2.3)-0.02,FIV3(2.3)-0.05,FIV3(2.3)-0.1,FIV3(2.3)-0.2,FIV3(2.3)-0.3,FIV3(2.3)-0.4,FIV3(2.3)-0.5,FIV3(2.4)-0.02,FIV3(2.4)-0.05,FIV3(2.4)-0.1,FIV3(2.4)-0.2,FIV3(2.4)-0.3,FIV3(2.4)-0.4,FIV3(2.4)-0.5,FIV3(2.5)-0.02,FIV3(2.5)-0.05,FIV3(2.5)-0.1,FIV3(2.5)-0.2,FIV3(2.5)-0.3,FIV3(2.5)-0.4,FIV3(2.5)-0.5,FIV3(2.6)-0.02,FIV3(2.6)-0.05,FIV3(2.6)-0.1,FIV3(2.6)-0.2,FIV3(2.6)-0.3,FIV3(2.6)-0.4,FIV3(2.6)-0.5,FIV3(2.7)-0.02,FIV3(2.7)-0.05,FIV3(2.7)-0.1,FIV3(2.7)-0.2,FIV3(2.7)-0.3,FIV3(2.7)-0.4,FIV3(2.7)-0.5,FIV3(2.8)-0.02,FIV3(2.8)-0.05,FIV3(2.8)-0.1,FIV3(2.8)-0.2,FIV3(2.8)-0.3,FIV3(2.8)-0.4,FIV3(2.8)-0.5,FIV3(2.9)-0.02,FIV3(2.9)-0.05,FIV3(2.9)-0.1,FIV3(2.9)-0.2,FIV3(2.9)-0.3,FIV3(2.9)-0.4,FIV3(2.9)-0.5,FIV3(3.0)-0.02,FIV3(3.0)-0.05,FIV3(3.0)-0.1,FIV3(3.0)-0.2,FIV3(3.0)-0.3,FIV3(3.0)-0.4,FIV3(3.0)-0.5
-122.64369,37.01075,2.361266E+01,1.761692E+01,1.415282E+01,1.092694E+01,9.097322E+00,7.844978E+00,6.861261E+00,4.161538E+01,3.220403E+01,2.566043E+01,1.973868E+01,1.637042E+01,1.410746E+01,1.237853E+01,6.357129E+01,4.749929E+01,3.755416E+01,2.878938E+01,2.398138E+01,2.068983E+01,1.827570E+01,7.845285E+01,5.830891E+01,4.584752E+01,3.497313E+01,2.916332E+01,2.511329E+01,2.206985E+01,9.079280E+01,6.840537E+01,5.372813E+01,4.166533E+01,3.476959E+01,2.995537E+01,2.639626E+01,1.043170E+02,7.820396E+01,6.100270E+01,4.635949E+01,3.857265E+01,3.316349E+01,2.908963E+01,1.123673E+02,8.460436E+01,6.662413E+01,5.079235E+01,4.226742E+01,3.631007E+01,3.151414E+01,1.148539E+02,8.793282E+01,6.920662E+01,5.273663E+01,4.362189E+01,3.755062E+01,3.259290E+01,1.298908E+02,9.315446E+01,7.270990E+01,5.521313E+01,4.575239E+01,3.925890E+01,3.408663E+01,1.260808E+02,9.777602E+01,7.735151E+01,5.819260E+01,4.811147E+01,4.125116E+01,3.612176E+01,1.403090E+02,1.018543E+02,7.932961E+01,5.940126E+01,4.935617E+01,4.224281E+01,3.690622E+01,1.466409E+02,1.080018E+02,8.343562E+01,6.225339E+01,5.075542E+01,4.304415E+01,3.739051E+01,1.419252E+02,1.073218E+02,8.320435E+01,6.256963E+01,5.111883E+01,4.338675E+01,3.757545E+01,1.455217E+02,1.086451E+02,8.377859E+01,6.217362E+01,5.077302E+01,4.320327E+01,3.737180E+01,1.504693E+02,1.107960E+02,8.675845E+01,6.383714E+01,5.253939E+01,4.476978E+01,3.864156E+01,1.428983E+02,1.073276E+02,8.438392E+01,6.367412E+01,5.184106E+01,4.385871E+01,3.765768E+01,1.569268E+02,1.140851E+02,8.859278E+01,6.546400E+01,5.289032E+01,4.472711E+01,3.841466E+01,1.555862E+02,1.166117E+02,9.133625E+01,6.714145E+01,5.438748E+01,4.564373E+01,3.904478E+01,1.511468E+02,1.155902E+02,8.875044E+01,6.502068E+01,5.245944E+01,4.419229E+01,3.796301E+01,1.623852E+02,1.175921E+02,8.978780E+01,6.585218E+01,5.305386E+01,4.469776E+01,3.807680E+01,1.616025E+02,1.178846E+02,9.166899E+01,6.820501E+01,5.467631E+01,4.567430E+01,3.901272E+01,1.572708E+02,1.166812E+02,8.867257E+01,6.463609E+01,5.269810E+01,4.436806E+01,3.804187E+01,1.551198E+02,1.154451E+02,9.010916E+01,6.660110E+01,5.408090E+01,4.502013E+01,3.836051E+01,1.573534E+02,1.161693E+02,8.857194E+01,6.549541E+01,5.260340E+01,4.431894E+01,3.796867E+01,1.588721E+02,1.188926E+02,9.230753E+01,6.712078E+01,5.444195E+01,4.575374E+01,3.922089E+01,1.636552E+02,1.186626E+02,9.156628E+01,6.674960E+01,5.415653E+01,4.516937E+01,3.856351E+01,1.649194E+02,1.194109E+02,9.090768E+01,6.642861E+01,5.414854E+01,4.568735E+01,3.917298E+01,1.630349E+02,1.183094E+02,9.050052E+01,6.606065E+01,5.323049E+01,4.520588E+01,3.849477E+01,1.664390E+02,1.217038E+02,9.351396E+01,6.872379E+01,5.554681E+01,4.627246E+01,3.944404E+01,1.509206E+02,1.150464E+02,8.912699E+01,6.548277E+01,5.306865E+01,4.445551E+01,3.788148E+01
-122.64366,37.05571,2.462207E+01,1.846235E+01,1.475937E+01,1.122262E+01,9.384462E+00,8.067800E+00,7.050848E+00,4.470013E+01,3.368562E+01,2.666791E+01,2.054386E+01,1.709673E+01,1.470639E+01,1.291986E+01,6.309998E+01,4.814384E+01,3.796476E+01,2.897252E+01,2.422791E+01,2.092253E+01,1.839614E+01,7.741130E+01,5.910609E+01,4.678873E+01,3.589272E+01,2.983202E+01,2.570946E+01,2.254310E+01,9.143935E+01,6.916635E+01,5.438827E+01,4.165064E+01,3.472182E+01,2.995168E+01,2.643825E+01,1.088083E+02,7.857416E+01,6.228137E+01,4.739162E+01,3.910555E+01,3.356078E+01,2.945522E+01,1.191186E+02,8.896148E+01,6.921670E+01,5.181544E+01,4.292645E+01,3.665707E+01,3.183539E+01,1.213133E+02,8.911549E+01,6.983866E+01,5.321648E+01,4.434269E+01,3.836090E+01,3.322680E+01,1.260772E+02,9.477988E+01,7.462350E+01,5.649207E+01,4.676537E+01,4.049400E+01,3.490208E+01,1.246360E+02,9.569195E+01,7.609737E+01,5.789038E+01,4.802447E+01,4.128867E+01,3.623358E+01,1.409456E+02,1.052654E+02,8.130316E+01,6.079810E+01,5.018484E+01,4.304269E+01,3.775361E+01,1.504471E+02,1.096322E+02,8.569541E+01,6.412129E+01,5.233512E+01,4.431973E+01,3.843975E+01,1.432895E+02,1.083123E+02,8.447688E+01,6.355686E+01,5.194426E+01,4.374348E+01,3.767461E+01,1.546460E+02,1.118314E+02,8.663688E+01,6.380666E+01,5.261496E+01,4.453573E+01,3.845359E+01,1.573895E+02,1.156609E+02,8.855369E+01,6.605871E+01,5.430957E+01,4.543372E+01,3.898318E+01,1.604690E+02,1.190620E+02,9.068978E+01,6.709451E+01,5.435257E+01,4.541625E+01,3.885692E+01,1.579646E+02,1.139532E+02,8.866158E+01,6.542622E+01,5.334541E+01,4.499273E+01,3.846497E+01,1.647735E+02,1.198940E+02,9.081489E+01,6.700634E+01,5.471960E+01,4.589618E+01,3.920457E+01,1.650112E+02,1.209622E+02,9.064002E+01,6.645305E+01,5.394172E+01,4.568642E+01,3.899978E+01,1.615027E+02,1.208565E+02,9.197291E+01,6.711690E+01,5.458812E+01,4.564334E+01,3.884380E+01,1.660580E+02,1.227707E+02,9.374306E+01,6.874043E+01,5.514100E+01,4.603680E+01,3.933109E+01,1.680715E+02,1.193450E+02,9.034998E+01,6.663225E+01,5.448471E+01,4.572189E+01,3.913625E+01,1.707258E+02,1.251661E+02,9.568710E+01,6.900630E+01,5.540030E+01,4.632600E+01,3.964542E+01,1.633504E+02,1.211571E+02,9.283833E+01,6.798521E+01,5.490484E+01,4.601285E+01,3.934328E+01,1.741126E+02,1.256879E+02,9.480854E+01,6.882850E+01,5.537347E+01,4.617924E+01,3.937758E+01,1.623645E+02,1.213262E+02,9.357161E+01,6.880531E+01,5.565214E+01,4.675744E+01,4.007843E+01,1.705790E+02,1.239715E+02,9.348823E+01,6.786959E+01,5.479474E+01,4.591212E+01,3.925330E+01,1.703006E+02,1.226120E+02,9.314693E+01,6.787543E+01,5.471289E+01,4.556438E+01,3.875598E+01,1.634854E+02,1.212555E+02,9.365913E+01,6.857845E+01,5.571723E+01,4.666054E+01,3.984557E+01,1.652995E+02,1.209288E+02,9.170804E+01,6.728032E+01,5.470643E+01,4.592762E+01,3.916013E+01
-122.64362,37.10068,2.460813E+01,1.873386E+01,1.477464E+01,1.132088E+01,9.470671E+00,8.134499E+00,7.104491E+00,4.579731E+01,3.424982E+01,2.741298E+01,2.097175E+01,1.737291E+01,1.490041E+01,1.305890E+01,6.497800E+01,4.921238E+01,3.862899E+01,2.942010E+01,2.455852E+01,2.117272E+01,1.848238E+01,8.085589E+01,6.176869E+01,4.812154E+01,3.666652E+01,3.041019E+01,2.618563E+01,2.283190E+01,9.801546E+01,7.408171E+01,5.898824E+01,4.431137E+01,3.659501E+01,3.143260E+01,2.735687E+01,1.061215E+02,8.035464E+01,6.321953E+01,4.806679E+01,3.979281E+01,3.413523E+01,2.999452E+01,1.164629E+02,8.817981E+01,7.004073E+01,5.241642E+01,4.320026E+01,3.691917E+01,3.205069E+01,1.262694E+02,9.468989E+01,7.416166E+01,5.550281E+01,4.595107E+01,3.925059E+01,3.390771E+01,1.263515E+02,9.635493E+01,7.592235E+01,5.720270E+01,4.722084E+01,4.053230E+01,3.508155E+01,1.419118E+02,1.052253E+02,8.165256E+01,6.156109E+01,5.064989E+01,4.327124E+01,3.739683E+01,1.447144E+02,1.089720E+02,8.420406E+01,6.303399E+01,5.155008E+01,4.374625E+01,3.793449E+01,1.531534E+02,1.139281E+02,8.776672E+01,6.531536E+01,5.330606E+01,4.510541E+01,3.889095E+01,1.557937E+02,1.153533E+02,8.860690E+01,6.545512E+01,5.364155E+01,4.538622E+01,3.905444E+01,1.506199E+02,1.113786E+02,8.758436E+01,6.569323E+01,5.336172E+01,4.496976E+01,3.874286E+01,1.653000E+02,1.185417E+02,9.106190E+01,6.646064E+01,5.472158E+01,4.621802E+01,3.968267E+01,1.659059E+02,1.198217E+02,9.099232E+01,6.631078E+01,5.454649E+01,4.565406E+01,3.905052E+01,1.635861E+02,1.218033E+02,9.302869E+01,6.912119E+01,5.531789E+01,4.631430E+01,3.963754E+01,1.694162E+02,1.228237E+02,9.361056E+01,6.890768E+01,5.545174E+01,4.642332E+01,3.952169E+01,1.640930E+02,1.220548E+02,9.448238E+01,6.829428E+01,5.480623E+01,4.593641E+01,3.897489E+01,1.764818E+02,1.267957E+02,9.668012E+01,7.083527E+01,5.642098E+01,4.705865E+01,4.014133E+01,1.685318E+02,1.240623E+02,9.511183E+01,6.904287E+01,5.544421E+01,4.647396E+01,3.984368E+01,1.681874E+02,1.249597E+02,9.645352E+01,7.052771E+01,5.653101E+01,4.724586E+01,4.049644E+01,1.610611E+02,1.214833E+02,9.443764E+01,6.964778E+01,5.556763E+01,4.626654E+01,3.945052E+01,1.680178E+02,1.275405E+02,9.827876E+01,7.173248E+01,5.748241E+01,4.775544E+01,4.063061E+01,1.697520E+02,1.260076E+02,9.581670E+01,6.966580E+01,5.593562E+01,4.674486E+01,3.994124E+01,1.664333E+02,1.245612E+02,9.518681E+01,6.991594E+01,5.649982E+01,4.720072E+01,4.024720E+01,1.711508E+02,1.270282E+02,9.683563E+01,7.090303E+01,5.732830E+01,4.770490E+01,4.051760E+01,1.664359E+02,1.247491E+02,9.620262E+01,7.008936E+01,5.618457E+01,4.707701E+01,4.010361E+01,1.730907E+02,1.273936E+02,9.766019E+01,7.198932E+01,5.724405E+01,4.788587E+01,4.090984E+01,1.692367E+02,1.238057E+02,9.529369E+01,6.958146E+01,5.642683E+01,4.709398E+01,4.001962E+01
-122.64359,37.14564,2.587937E+01,1.923405E+01,1.527519E+01,1.171039E+01,9.638668E+00,8.207690E+00,7.146023E+00,4.764617E+01,3.622955E+01,2.865133E+01,2.143480E+01,1.761823E+01,1.509398E+01,1.326237E+01,6.838837E+01,5.199517E+01,4.078902E+01,3.087271E+01,2.547613E+01,2.182757E+01,1.901155E+01,8.566188E+01,6.342418E+01,4.924037E+01,3.758612E+01,3.115667E+01,2.679454E+01,2.337276E+01,9.569757E+01,7.307253E+01,5.773754E+01,4.359795E+01,3.610017E+01,3.104461E+01,2.712072E+01,1.137235E+02,8.259565E+01,6.518747E+01,4.960277E+01,4.121103E+01,3.540256E+01,3.093004E+01,1.276283E+02,9.346935E+01,7.272360E+01,5.440267E+01,4.487009E+01,3.808073E+01,3.304388E+01,1.249113E+02,9.318343E+01,7.300863E+01,5.579064E+01,4.634366E+01,3.971044E+01,3.450153E+01,1.368289E+02,1.006007E+02,7.811301E+01,5.927782E+01,4.875500E+01,4.154996E+01,3.572892E+01,1.452885E+02,1.093667E+02,8.483236E+01,6.259969E+01,5.104164E+01,4.355033E+01,3.763070E+01,1.500558E+02,1.099689E+02,8.621579E+01,6.448154E+01,5.263214E+01,4.486090E+01,3.878777E+01,1.583787E+02,1.201539E+02,9.043401E+01,6.628884E+01,5.395826E+01,4.563315E+01,3.932484E+01,1.593760E+02,1.193267E+02,9.145403E+01,6.717042E+01,5.452636E+01,4.601579E+01,3.971791E+01,1.644618E+02,1.192512E+02,9.176686E+01,6.747329E+01,5.497931E+01,4.641747E+01,4.001545E+01,1.670750E+02,1.229372E+02,9.474182E+01,6.960419E+01,5.566794E+01,4.673992E+01,4.017989E+01,1.624039E+02,1.213299E+02,9.355602E+01,6.901396E+01,5.571687E+01,4.659703E+01,3.985406E+01,1.735516E+02,1.251761E+02,9.558396E+01,6.975101E+01,5.604493E+01,4.695336E+01,4.019942E+01,1.698297E+02,1.252912E+02,9.619160E+01,6.970327E+01,5.637594E+01,4.724199E+01,4.034194E+01,1.678497E+02,1.263275E+02,9.761413E+01,7.171291E+01,5.724112E+01,4.758344E+01,4.048934E+01,1.749372E+02,1.267237E+02,9.709353E+01,7.099108E+01,5.698765E+01,4.742464E+01,4.035594E+01,1.803230E+02,1.294569E+02,9.818301E+01,7.158404E+01,5.713683E+01,4.758007E+01,4.059951E+01,1.710950E+02,1.238000E+02,9.582521E+01,7.085228E+01,5.702984E+01,4.764225E+01,4.071138E+01,1.857914E+02,1.353810E+02,1.013566E+02,7.287289E+01,5.776609E+01,4.796788E+01,4.106741E+01,1.797630E+02,1.286280E+02,9.913286E+01,7.183423E+01,5.741310E+01,4.768365E+01,4.053275E+01,1.804569E+02,1.323670E+02,1.004903E+02,7.262981E+01,5.735752E+01,4.773042E+01,4.079785E+01,1.771877E+02,1.316040E+02,1.006939E+02,7.367633E+01,5.858992E+01,4.862344E+01,4.147265E+01,1.910080E+02,1.441712E+02,1.056540E+02,7.553815E+01,5.995114E+01,4.968137E+01,4.221455E+01,1.876301E+02,1.336826E+02,1.016816E+02,7.382169E+01,5.885563E+01,4.892311E+01,4.161001E+01,1.783478E+02,1.271414E+02,9.781531E+01,7.177441E+01,5.739817E+01,4.784673E+01,4.075121E+01,1.740714E+02,1.288969E+02,9.759895E+01,7.058239E+01,5.644258E+01,4.687376E+01,3.987428E+01
-122.64355,37.19061,2.682261E+01,2.018093E+01,1.596819E+01,1.205904E+01,9.956612E+00,8.491974E+00,7.383021E+00,4.855672E+01,3.700537E+01,2.892524E+01,2.208339E+01,1.822769E+01,1.560182E+01,1.364534E+01,7.130685E+01,5.297728E+01,4.198921E+01,3.163222E+01,2.602553E+01,2.222990E+01,1.923959E+01,8.506651E+01,6.403239E+01,5.037024E+01,3.791505E+01,3.145535E+01,2.708278E+01,2.345128E+01,1.028456E+02,7.562991E+01,5.965408E+01,4.510973E+01,3.727282E+01,3.202532E+01,2.776207E+01,1.177161E+02,8.858013E+01,6.891836E+01,5.136103E+01,4.213986E+01,3.591232E+01,3.117301E+01,1.283503E+02,9.411557E+01,7.309875E+01,5.521578E+01,4.547009E+01,3.870309E+01,3.363362E+01,1.259713E+02,9.630305E+01,7.603632E+01,5.678971E+01,4.668135E+01,3.981809E+01,3.446580E+01,1.407495E+02,1.055075E+02,8.135199E+01,6.130769E+01,4.987456E+01,4.219361E+01,3.632521E+01,1.501553E+02,1.120446E+02,8.472906E+01,6.383382E+01,5.238537E+01,4.438088E+01,3.820914E+01,1.565411E+02,1.156435E+02,9.039673E+01,6.668708E+01,5.422957E+01,4.593762E+01,3.949976E+01,1.671277E+02,1.219566E+02,9.480090E+01,6.975385E+01,5.659223E+01,4.758907E+01,4.039365E+01,1.652211E+02,1.200065E+02,9.140602E+01,6.780304E+01,5.493530E+01,4.628113E+01,3.995766E+01,1.680522E+02,1.232889E+02,9.328236E+01,6.881477E+01,5.557607E+01,4.667280E+01,4.015826E+01,1.807303E+02,1.315371E+02,9.841413E+01,7.218582E+01,5.747566E+01,4.791269E+01,4.107171E+01,1.682164E+02,1.263345E+02,9.672212E+01,7.072961E+01,5.677690E+01,4.748452E+01,4.068107E+01,1.767399E+02,1.311224E+02,9.804694E+01,7.135819E+01,5.712662E+01,4.779891E+01,4.091053E+01,1.829663E+02,1.356840E+02,1.025234E+02,7.318330E+01,5.844095E+01,4.878403E+01,4.169166E+01,1.857527E+02,1.358999E+02,1.019598E+02,7.286356E+01,5.830323E+01,4.804649E+01,4.073140E+01,1.806013E+02,1.332416E+02,1.011319E+02,7.299821E+01,5.844209E+01,4.855911E+01,4.119798E+01,1.889380E+02,1.346378E+02,1.014807E+02,7.403722E+01,5.924322E+01,4.948026E+01,4.221955E+01,1.826493E+02,1.353458E+02,1.010796E+02,7.214001E+01,5.780878E+01,4.828881E+01,4.123851E+01,1.849300E+02,1.384572E+02,1.043424E+02,7.461769E+01,5.948101E+01,4.921696E+01,4.167353E+01,1.868954E+02,1.381509E+02,1.040292E+02,7.382458E+01,5.893320E+01,4.914549E+01,4.207963E+01,1.872814E+02,1.370320E+02,1.032008E+02,7.402492E+01,5.890833E+01,4.890379E+01,4.162948E+01,1.846103E+02,1.347608E+02,1.031886E+02,7.453813E+01,5.928131E+01,4.931951E+01,4.217527E+01,1.978354E+02,1.416292E+02,1.076397E+02,7.653519E+01,6.112497E+01,5.064420E+01,4.302051E+01,1.881831E+02,1.375254E+02,1.029807E+02,7.440615E+01,5.906831E+01,4.883652E+01,4.138272E+01,1.849291E+02,1.363245E+02,1.044882E+02,7.414763E+01,5.888686E+01,4.878489E+01,4.140511E+01,1.850118E+02,1.358603E+02,1.038777E+02,7.511094E+01,5.921394E+01,4.885619E+01,4.145049E+01
-122.64352,37.23558,2.824341E+01,2.116798E+01,1.638988E+01,1.248336E+01,1.030366E+01,8.785051E+00,7.616612E+00,5.091292E+01,3.810579E+01,2.968566E+01,2.240265E+01,1.855251E+01,1.593575E+01,1.378250E+01,7.292513E+01,5.479430E+01,4.316867E+01,3.237295E+01,2.650513E+01,2.243751E+01,1.943263E+01,8.799886E+01,6.534729E+01,5.066055E+01,3.833557E+01,3.175872E+01,2.735033E+01,2.366295E+01,1.065059E+02,7.925344E+01,6.194136E+01,4.653216E+01,3.845946E+01,3.289187E+01,2.834794E+01,1.184322E+02,9.139249E+01,7.107107E+01,5.310762E+01,4.358487E+01,3.709296E+01,3.189646E+01,1.274503E+02,9.738467E+01,7.590993E+01,5.683478E+01,4.659061E+01,3.952309E+01,3.423391E+01,1.410750E+02,1.031840E+02,8.009581E+01,6.030527E+01,4.921773E+01,4.156662E+01,3.589492E+01,1.459183E+02,1.062246E+02,8.188638E+01,6.186257E+01,5.044872E+01,4.278637E+01,3.677213E+01,1.547860E+02,1.160374E+02,8.928845E+01,6.647510E+01,5.421579E+01,4.557222E+01,3.901946E+01,1.627739E+02,1.196038E+02,9.165884E+01,6.700984E+01,5.453742E+01,4.632156E+01,3.984895E+01,1.729837E+02,1.268291E+02,9.689538E+01,7.061153E+01,5.687992E+01,4.792592E+01,4.088021E+01,1.675996E+02,1.247406E+02,9.556834E+01,7.026838E+01,5.657031E+01,4.745892E+01,4.069289E+01,1.731213E+02,1.270333E+02,9.848977E+01,7.179601E+01,5.779124E+01,4.835326E+01,4.112280E+01,1.847395E+02,1.330198E+02,9.986532E+01,7.271123E+01,5.819930E+01,4.880685E+01,4.205060E+01,1.835680E+02,1.336995E+02,1.027179E+02,7.443269E+01,5.935505E+01,4.928568E+01,4.203196E+01,1.861837E+02,1.349661E+02,1.022489E+02,7.282314E+01,5.799905E+01,4.835050E+01,4.130989E+01,1.879477E+02,1.394305E+02,1.051875E+02,7.440965E+01,5.942355E+01,4.958287E+01,4.231943E+01,1.927657E+02,1.398415E+02,1.055091E+02,7.583168E+01,5.998470E+01,4.952991E+01,4.198829E+01,1.893937E+02,1.386547E+02,1.045880E+02,7.412147E+01,5.869295E+01,4.873064E+01,4.149075E+01,2.008985E+02,1.455882E+02,1.109557E+02,7.762274E+01,6.082199E+01,5.033495E+01,4.278115E+01,1.883646E+02,1.398807E+02,1.045183E+02,7.562385E+01,6.011296E+01,4.975903E+01,4.235052E+01,2.017567E+02,1.464187E+02,1.093219E+02,7.762809E+01,6.101186E+01,5.034196E+01,4.259781E+01,1.946264E+02,1.422209E+02,1.084308E+02,7.693069E+01,6.095001E+01,5.009286E+01,4.211221E+01,1.895472E+02,1.394577E+02,1.071513E+02,7.757173E+01,6.120721E+01,5.053862E+01,4.280714E+01,1.898385E+02,1.393627E+02,1.050088E+02,7.474158E+01,5.974340E+01,4.949953E+01,4.188565E+01,2.053568E+02,1.447660E+02,1.116131E+02,7.842993E+01,6.212630E+01,5.163456E+01,4.353572E+01,1.987527E+02,1.439415E+02,1.069298E+02,7.585181E+01,6.000083E+01,4.952398E+01,4.191193E+01,1.943095E+02,1.420951E+02,1.064873E+02,7.590495E+01,6.045051E+01,5.023342E+01,4.260984E+01,1.962143E+02,1.438365E+02,1.080272E+02,7.631558E+01,6.053058E+01,4.986776E+01,4.206722E+01
