# mean, investigation_time=50.0, imt="SAAVG(2.50)"
lon,lat,depth,poe-0.001,poe-0.0012,poe-0.0015,poe-0.0018,poe-0.0022,poe-0.0026,poe-0.0032,poe-0.0039,poe-0.0048,poe-0.0058,poe-0.007,poe-0.0085,poe-0.0104,poe-0.0126,poe-0.0153,poe-0.0186,poe-0.0226,poe-0.0275,poe-0.0334,poe-0.0406,poe-0.0493,poe-0.0599,poe-0.0728,poe-0.0885,poe-0.1075,poe-0.1306,poe-0.1587,poe-0.1929,poe-0.2344,poe-0.2848,poe-0.3461,poe-0.4206,poe-0.5111,poe-0.6211,poe-0.7548,poe-0.9172,poe-1.1146,poe-1.3544,poe-1.6458,poe-2.0
-118.74599,33.63558,0.00000,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,1.085224E-01,6.865453E-02,4.208861E-02,2.578669E-02,1.439538E-02,7.844074E-03,4.365444E-03,2.372182E-03,9.995002E-04,6.248047E-04,1.249922E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-118.74596,33.68054,0.00000,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,1.157363E-01,7.757573E-02,4.710447E-02,2.736851E-02,1.513431E-02,7.596003E-03,3.493882E-03,1.873243E-03,9.995002E-04,3.749297E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-118.74593,33.72551,0.00000,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,1.368139E-01,9.074073E-02,5.905915E-02,3.523912E-02,1.869798E-02,1.056875E-02,5.111889E-03,1.998001E-03,4.998750E-04,1.249922E-04,1.249922E-04,1.249922E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-118.74591,33.77047,0.00000,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,1.406895E-01,9.866204E-02,6.445403E-02,3.957079E-02,2.408033E-02,1.353260E-02,7.223782E-03,3.618438E-03,1.623680E-03,7.497188E-04,3.749297E-04,2.499688E-04,1.249922E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-118.74588,33.81544,0.00000,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.526361E-01,1.043898E-01,6.795576E-02,4.352440E-02,2.676042E-02,1.501119E-02,8.587912E-03,5.360581E-03,2.122744E-03,1.623680E-03,6.248047E-04,2.499688E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-118.74585,33.86041,0.00000,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.744868E-01,1.188259E-01,7.987891E-02,5.292311E-02,3.427387E-02,2.090343E-02,1.229874E-02,6.106280E-03,2.247471E-03,1.374055E-03,7.497188E-04,3.749297E-04,2.499688E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-118.74582,33.90537,0.00000,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.948688E-01,1.421920E-01,9.685756E-02,6.585630E-02,4.400252E-02,2.882636E-02,1.832993E-02,1.044507E-02,5.982036E-03,3.120122E-03,1.374055E-03,6.248047E-04,3.749297E-04,2.499688E-04,2.499688E-04,1.249922E-04,0.000000E+00
-118.74580,33.95034,0.00000,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,2.017832E-01,1.427280E-01,1.001255E-01,6.573953E-02,4.077058E-02,2.639539E-02,1.464175E-02,8.092081E-03,4.489890E-03,2.746222E-03,1.374055E-03,6.248047E-04,1.249922E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-118.74577,33.99530,0.00000,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,2.019827E-01,1.421920E-01,9.832398E-02,6.468789E-02,4.172933E-02,2.603022E-02,1.550356E-02,9.083494E-03,5.360581E-03,3.120122E-03,1.498876E-03,9.995002E-04,2.499688E-04,1.249922E-04,0.000000E+00,0.000000E+00,0.000000E+00
-118.74574,34.04027,0.00000,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,2.057643E-01,1.473235E-01,9.899998E-02,6.632326E-02,4.220834E-02,2.615196E-02,1.734776E-02,1.007392E-02,5.857776E-03,3.120122E-03,1.998001E-03,1.124367E-03,8.746173E-04,4.998750E-04,2.499688E-04,0.000000E+00,0.000000E+00
