# mean, investigation_time=50.0
lon,lat,SAAVG(0.1)-0.02,SAAVG(0.1)-0.05,SAAVG(0.1)-0.1,SAAVG(0.1)-0.2,SAAVG(0.1)-0.3,SAAVG(0.1)-0.4,SAAVG(0.1)-0.5,SAAVG(0.2)-0.02,SAAVG(0.2)-0.05,SAAVG(0.2)-0.1,SAAVG(0.2)-0.2,SAAVG(0.2)-0.3,SAAVG(0.2)-0.4,SAAVG(0.2)-0.5,SAAVG(0.3)-0.02,SAAVG(0.3)-0.05,SAAVG(0.3)-0.1,SAAVG(0.3)-0.2,SAAVG(0.3)-0.3,SAAVG(0.3)-0.4,SAAVG(0.3)-0.5,SAAVG(0.4)-0.02,SAAVG(0.4)-0.05,SAAVG(0.4)-0.1,SAAVG(0.4)-0.2,SAAVG(0.4)-0.3,SAAVG(0.4)-0.4,SAAVG(0.4)-0.5,SAAVG(0.5)-0.02,SAAVG(0.5)-0.05,SAAVG(0.5)-0.1,SAAVG(0.5)-0.2,SAAVG(0.5)-0.3,SAAVG(0.5)-0.4,SAAVG(0.5)-0.5,SAAVG(0.6)-0.02,SAAVG(0.6)-0.05,SAAVG(0.6)-0.1,SAAVG(0.6)-0.2,SAAVG(0.6)-0.3,SAAVG(0.6)-0.4,SAAVG(0.6)-0.5,SAAVG(0.7)-0.02,SAAVG(0.7)-0.05,SAAVG(0.7)-0.1,SAAVG(0.7)-0.2,SAAVG(0.7)-0.3,SAAVG(0.7)-0.4,SAAVG(0.7)-0.5,SAAVG(0.8)-0.02,SAAVG(0.8)-0.05,SAAVG(0.8)-0.1,SAAVG(0.8)-0.2,SAAVG(0.8)-0.3,SAAVG(0.8)-0.4,SAAVG(0.8)-0.5,SAAVG(0.9)-0.02,SAAVG(0.9)-0.05,SAAVG(0.9)-0.1,SAAVG(0.9)-0.2,SAAVG(0.9)-0.3,SAAVG(0.9)-0.4,SAAVG(0.9)-0.5,SAAVG(1.0)-0.02,SAAVG(1.0)-0.05,SAAVG(1.0)-0.1,SAAVG(1.0)-0.2,SAAVG(1.0)-0.3,SAAVG(1.0)-0.4,SAAVG(1.0)-0.5,SAAVG(1.1)-0.02,SAAVG(1.1)-0.05,SAAVG(1.1)-0.1,SAAVG(1.1)-0.2,SAAVG(1.1)-0.3,SAAVG(1.1)-0.4,SAAVG(1.1)-0.5,SAAVG(1.2)-0.02,SAAVG(1.2)-0.05,SAAVG(1.2)-0.1,SAAVG(1.2)-0.2,SAAVG(1.2)-0.3,SAAVG(1.2)-0.4,SAAVG(1.2)-0.5,SAAVG(1.3)-0.02,SAAVG(1.3)-0.05,SAAVG(1.3)-0.1,SAAVG(1.3)-0.2,SAAVG(1.3)-0.3,SAAVG(1.3)-0.4,SAAVG(1.3)-0.5,SAAVG(1.40)-0.02,SAAVG(1.40)-0.05,SAAVG(1.40)-0.1,SAAVG(1.40)-0.2,SAAVG(1.40)-0.3,SAAVG(1.40)-0.4,SAAVG(1.40)-0.5,SAAVG(1.50)-0.02,SAAVG(1.50)-0.05,SAAVG(1.50)-0.1,SAAVG(1.50)-0.2,SAAVG(1.50)-0.3,SAAVG(1.50)-0.4,SAAVG(1.50)-0.5,SAAVG(1.60)-0.02,SAAVG(1.60)-0.05,SAAVG(1.60)-0.1,SAAVG(1.60)-0.2,SAAVG(1.60)-0.3,SAAVG(1.60)-0.4,SAAVG(1.60)-0.5,SAAVG(1.70)-0.02,SAAVG(1.70)-0.05,SAAVG(1.70)-0.1,SAAVG(1.70)-0.2,SAAVG(1.70)-0.3,SAAVG(1.70)-0.4,SAAVG(1.70)-0.5,SAAVG(1.80)-0.02,SAAVG(1.80)-0.05,SAAVG(1.80)-0.1,SAAVG(1.80)-0.2,SAAVG(1.80)-0.3,SAAVG(1.80)-0.4,SAAVG(1.80)-0.5,SAAVG(1.90)-0.02,SAAVG(1.90)-0.05,SAAVG(1.90)-0.1,SAAVG(1.90)-0.2,SAAVG(1.90)-0.3,SAAVG(1.90)-0.4,SAAVG(1.90)-0.5,SAAVG(2.00)-0.02,SAAVG(2.00)-0.05,SAAVG(2.00)-0.1,SAAVG(2.00)-0.2,SAAVG(2.00)-0.3,SAAVG(2.00)-0.4,SAAVG(2.00)-0.5,SAAVG(2.10)-0.02,SAAVG(2.10)-0.05,SAAVG(2.10)-0.1,SAAVG(2.10)-0.2,SAAVG(2.10)-0.3,SAAVG(2.10)-0.4,SAAVG(2.10)-0.5,SAAVG(2.20)-0.02,SAAVG(2.20)-0.05,SAAVG(2.20)-0.1,SAAVG(2.20)-0.2,SAAVG(2.20)-0.3,SAAVG(2.20)-0.4,SAAVG(2.20)-0.5,SAAVG(2.30)-0.02,SAAVG(2.30)-0.05,SAAVG(2.30)-0.1,SAAVG(2.30)-0.2,SAAVG(2.30)-0.3,SAAVG(2.30)-0.4,SAAVG(2.30)-0.5,SAAVG(2.40)-0.02,SAAVG(2.40)-0.05,SAAVG(2.40)-0.1,SAAVG(2.40)-0.2,SAAVG(2.40)-0.3,SAAVG(2.40)-0.4,SAAVG(2.40)-0.5,SAAVG(2.50)-0.02,SAAVG(2.50)-0.05,SAAVG(2.50)-0.1,SAAVG(2.50)-0.2,SAAVG(2.50)-0.3,SAAVG(2.50)-0.4,SAAVG(2.50)-0.5,SAAVG(2.6)-0.02,SAAVG(2.6)-0.05,SAAVG(2.6)-0.1,SAAVG(2.6)-0.2,SAAVG(2.6)-0.3,SAAVG(2.6)-0.4,SAAVG(2.6)-0.5,SAAVG(2.7)-0.02,SAAVG(2.7)-0.05,SAAVG(2.7)-0.1,SAAVG(2.7)-0.2,SAAVG(2.7)-0.3,SAAVG(2.7)-0.4,SAAVG(2.7)-0.5,SAAVG(2.8)-0.02,SAAVG(2.8)-0.05,SAAVG(2.8)-0.1,SAAVG(2.8)-0.2,SAAVG(2.8)-0.3,SAAVG(2.8)-0.4,SAAVG(2.8)-0.5,SAAVG(2.9)-0.02,SAAVG(2.9)-0.05,SAAVG(2.9)-0.1,SAAVG(2.9)-0.2,SAAVG(2.9)-0.3,SAAVG(2.9)-0.4,SAAVG(2.9)-0.5,SAAVG(3.0)-0.02,SAAVG(3.0)-0.05,SAAVG(3.0)-0.1,SAAVG(3.0)-0.2,SAAVG(3.0)-0.3,SAAVG(3.0)-0.4,SAAVG(3.0)-0.5
-118.74599,33.63558,9.345349E-01,6.928371E-01,5.325256E-01,3.920617E-01,3.164634E-01,2.619011E-01,2.196667E-01,9.241226E-01,6.767254E-01,5.145180E-01,3.765882E-01,3.036212E-01,2.536860E-01,2.158289E-01,8.181700E-01,5.935583E-01,4.508493E-01,3.298356E-01,2.674285E-01,2.259398E-01,1.932089E-01,6.832290E-01,5.031980E-01,3.917434E-01,2.940789E-01,2.381145E-01,1.999318E-01,1.716796E-01,5.882598E-01,4.435483E-01,3.448018E-01,2.579330E-01,2.116450E-01,1.783928E-01,1.531595E-01,5.173603E-01,3.910091E-01,3.095111E-01,2.301624E-01,1.884277E-01,1.601312E-01,1.387155E-01,4.770533E-01,3.524763E-01,2.757624E-01,2.087329E-01,1.719138E-01,1.452739E-01,1.246469E-01,4.537108E-01,3.298041E-01,2.517037E-01,1.870296E-01,1.532688E-01,1.304682E-01,1.129407E-01,4.003292E-01,2.965840E-01,2.293747E-01,1.739469E-01,1.429063E-01,1.208570E-01,1.039940E-01,3.672700E-01,2.758495E-01,2.130352E-01,1.586819E-01,1.297549E-01,1.102475E-01,9.457227E-02,3.463131E-01,2.484052E-01,1.937563E-01,1.445786E-01,1.177170E-01,9.982841E-02,0.000000E+00,3.138167E-01,2.276481E-01,1.762686E-01,1.321976E-01,1.094648E-01,9.304772E-02,0.000000E+00,2.872284E-01,2.097074E-01,1.654626E-01,1.239055E-01,1.015750E-01,0.000000E+00,0.000000E+00,2.716435E-01,2.012805E-01,1.570140E-01,1.160998E-01,9.404381E-02,0.000000E+00,0.000000E+00,2.588789E-01,1.865430E-01,1.437031E-01,1.072172E-01,0.000000E+00,0.000000E+00,0.000000E+00,2.268115E-01,1.709045E-01,1.351559E-01,1.010617E-01,0.000000E+00,0.000000E+00,0.000000E+00,2.335595E-01,1.686628E-01,1.290497E-01,9.572344E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.241534E-01,1.632998E-01,1.259637E-01,9.185153E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.085550E-01,1.507159E-01,1.190270E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.038530E-01,1.495129E-01,1.144468E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.930464E-01,1.404031E-01,1.094837E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.894433E-01,1.380996E-01,1.045235E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.783104E-01,1.314082E-01,1.026002E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.684344E-01,1.252716E-01,9.451651E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.727923E-01,1.219510E-01,9.162855E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.656409E-01,1.161096E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.555347E-01,1.094956E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.456619E-01,1.082760E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.440065E-01,1.046415E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.390086E-01,9.987152E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-118.74596,33.68054,9.457118E-01,7.122459E-01,5.474116E-01,4.027815E-01,3.219506E-01,2.683599E-01,2.266767E-01,9.135094E-01,7.001882E-01,5.394556E-01,3.939757E-01,3.161855E-01,2.633233E-01,2.237736E-01,8.435445E-01,6.144898E-01,4.763639E-01,3.448065E-01,2.789181E-01,2.346604E-01,1.995656E-01,7.191820E-01,5.212182E-01,4.018056E-01,3.006958E-01,2.449920E-01,2.067330E-01,1.767754E-01,6.163044E-01,4.535955E-01,3.514953E-01,2.632108E-01,2.147375E-01,1.815964E-01,1.563083E-01,5.316582E-01,4.024701E-01,3.140008E-01,2.342879E-01,1.922386E-01,1.633782E-01,1.411547E-01,4.853607E-01,3.681591E-01,2.851058E-01,2.144533E-01,1.763603E-01,1.490048E-01,1.278528E-01,4.495308E-01,3.315561E-01,2.595067E-01,1.946207E-01,1.592352E-01,1.350987E-01,1.163192E-01,4.249509E-01,3.169707E-01,2.441402E-01,1.800094E-01,1.476176E-01,1.252115E-01,1.078122E-01,3.877023E-01,2.840643E-01,2.184651E-01,1.619292E-01,1.330924E-01,1.133384E-01,9.706917E-02,3.392106E-01,2.480098E-01,1.929164E-01,1.456603E-01,1.196072E-01,1.015924E-01,0.000000E+00,3.148220E-01,2.333954E-01,1.818649E-01,1.359272E-01,1.110808E-01,9.415078E-02,0.000000E+00,2.934257E-01,2.159954E-01,1.664022E-01,1.253826E-01,1.032600E-01,0.000000E+00,0.000000E+00,2.736548E-01,2.063598E-01,1.600037E-01,1.190016E-01,9.641034E-02,0.000000E+00,0.000000E+00,2.570361E-01,1.933449E-01,1.496063E-01,1.108061E-01,8.341426E-02,0.000000E+00,0.000000E+00,2.480313E-01,1.836161E-01,1.399158E-01,1.049559E-01,0.000000E+00,0.000000E+00,0.000000E+00,2.385808E-01,1.736927E-01,1.357905E-01,1.010555E-01,0.000000E+00,0.000000E+00,0.000000E+00,2.217799E-01,1.601211E-01,1.274687E-01,9.365975E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.131216E-01,1.542955E-01,1.204250E-01,8.888677E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.065190E-01,1.531562E-01,1.168166E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.103468E-01,1.527479E-01,1.144342E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.991245E-01,1.436726E-01,1.096334E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.965755E-01,1.395630E-01,1.058838E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.796990E-01,1.323499E-01,1.002209E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.759748E-01,1.275953E-01,9.501648E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.695860E-01,1.227492E-01,9.144534E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.544073E-01,1.127639E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.507642E-01,1.123948E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.526414E-01,1.131059E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.450019E-01,1.053484E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-118.74594,33.72551,9.943025E-01,7.455789E-01,5.785671E-01,4.174760E-01,3.345584E-01,2.782530E-01,2.349817E-01,9.728703E-01,7.241852E-01,5.511434E-01,4.028103E-01,3.234133E-01,2.699157E-01,2.302720E-01,8.766552E-01,6.529105E-01,4.953585E-01,3.563748E-01,2.850421E-01,2.386366E-01,2.023631E-01,7.392523E-01,5.429483E-01,4.186163E-01,3.091047E-01,2.524616E-01,2.109492E-01,1.795250E-01,6.539358E-01,4.902646E-01,3.767461E-01,2.753590E-01,2.225580E-01,1.874868E-01,1.612196E-01,5.602466E-01,4.175098E-01,3.259177E-01,2.435635E-01,1.987136E-01,1.677809E-01,1.435994E-01,5.143057E-01,3.893905E-01,2.991522E-01,2.205972E-01,1.804008E-01,1.520276E-01,1.304336E-01,4.674487E-01,3.416134E-01,2.642910E-01,1.978754E-01,1.632806E-01,1.383478E-01,1.189053E-01,4.602093E-01,3.314834E-01,2.520164E-01,1.862478E-01,1.511447E-01,1.272537E-01,1.095056E-01,3.900785E-01,2.890834E-01,2.253269E-01,1.664650E-01,1.359233E-01,1.151268E-01,9.854971E-02,3.809341E-01,2.720163E-01,2.072522E-01,1.537320E-01,1.240108E-01,1.045735E-01,7.998696E-02,3.291928E-01,2.436449E-01,1.897294E-01,1.404623E-01,1.141509E-01,9.634205E-02,0.000000E+00,3.179089E-01,2.359609E-01,1.782967E-01,1.312723E-01,1.079762E-01,9.015564E-02,0.000000E+00,2.903648E-01,2.137511E-01,1.628957E-01,1.211681E-01,9.899069E-02,0.000000E+00,0.000000E+00,2.685297E-01,1.997212E-01,1.542356E-01,1.155239E-01,9.382166E-02,0.000000E+00,0.000000E+00,2.589589E-01,1.885775E-01,1.463784E-01,1.097908E-01,8.870329E-02,0.000000E+00,0.000000E+00,2.531132E-01,1.842342E-01,1.411342E-01,1.037978E-01,0.000000E+00,0.000000E+00,0.000000E+00,2.310522E-01,1.734029E-01,1.339932E-01,9.721352E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.282167E-01,1.648103E-01,1.252821E-01,9.145090E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.143582E-01,1.570040E-01,1.188759E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.159853E-01,1.549211E-01,1.167711E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.057106E-01,1.482523E-01,1.120451E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.046960E-01,1.437351E-01,1.088550E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.008610E-01,1.419961E-01,1.076539E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.889424E-01,1.390704E-01,1.026648E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.738307E-01,1.252353E-01,9.398410E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.628715E-01,1.173734E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.616931E-01,1.149046E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.551784E-01,1.134437E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.617480E-01,1.135389E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-118.74591,33.77047,1.044832E+00,7.873351E-01,6.033093E-01,4.381898E-01,3.459917E-01,2.870001E-01,2.421733E-01,1.052807E+00,7.659109E-01,5.829113E-01,4.153145E-01,3.338219E-01,2.771086E-01,2.358838E-01,9.671023E-01,6.979313E-01,5.135677E-01,3.722579E-01,2.985901E-01,2.488278E-01,2.104970E-01,8.200702E-01,5.835674E-01,4.461933E-01,3.235900E-01,2.599493E-01,2.172397E-01,1.849859E-01,6.961758E-01,5.123085E-01,3.870453E-01,2.817257E-01,2.290850E-01,1.931328E-01,1.649157E-01,6.037034E-01,4.471979E-01,3.406326E-01,2.524585E-01,2.062966E-01,1.741461E-01,1.492728E-01,5.436667E-01,4.009748E-01,3.120306E-01,2.314297E-01,1.868654E-01,1.566407E-01,1.340282E-01,5.064678E-01,3.679017E-01,2.835320E-01,2.101079E-01,1.694423E-01,1.418076E-01,1.210576E-01,4.758849E-01,3.523566E-01,2.656659E-01,1.947724E-01,1.570188E-01,1.314835E-01,1.131498E-01,4.386411E-01,3.151148E-01,2.384074E-01,1.744791E-01,1.415366E-01,1.193368E-01,1.018053E-01,3.888362E-01,2.840339E-01,2.167176E-01,1.591575E-01,1.282102E-01,1.086605E-01,9.311689E-02,3.536729E-01,2.587721E-01,1.967602E-01,1.449052E-01,1.175078E-01,9.909237E-02,0.000000E+00,3.416397E-01,2.447914E-01,1.839394E-01,1.354720E-01,1.102925E-01,9.191824E-02,0.000000E+00,3.227502E-01,2.336220E-01,1.745099E-01,1.280061E-01,1.021722E-01,0.000000E+00,0.000000E+00,2.847330E-01,2.115282E-01,1.613256E-01,1.185803E-01,9.626127E-02,0.000000E+00,0.000000E+00,2.867682E-01,2.039006E-01,1.574162E-01,1.153440E-01,9.177917E-02,0.000000E+00,0.000000E+00,2.745156E-01,1.945160E-01,1.474366E-01,1.073766E-01,0.000000E+00,0.000000E+00,0.000000E+00,2.585786E-01,1.894632E-01,1.424290E-01,1.021805E-01,0.000000E+00,0.000000E+00,0.000000E+00,2.357221E-01,1.694013E-01,1.306598E-01,9.439123E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.425780E-01,1.737453E-01,1.304069E-01,9.354904E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.335368E-01,1.660038E-01,1.246042E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199588E-01,1.521363E-01,1.154807E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.201190E-01,1.516768E-01,1.131663E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.120000E-01,1.478182E-01,1.096800E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.053978E-01,1.445422E-01,1.067093E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.851770E-01,1.342088E-01,1.008715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.765144E-01,1.283096E-01,9.386531E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.684344E-01,1.219997E-01,9.251272E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.727307E-01,1.227562E-01,9.110336E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.603063E-01,1.139517E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-118.74588,33.81544,1.151786E+00,8.222030E-01,6.280577E-01,4.570030E-01,3.654719E-01,3.045969E-01,2.561691E-01,1.103458E+00,8.162533E-01,6.175268E-01,4.404312E-01,3.514719E-01,2.925536E-01,2.461582E-01,1.033116E+00,7.379613E-01,5.469559E-01,3.927419E-01,3.127133E-01,2.586344E-01,2.181577E-01,8.921690E-01,6.449988E-01,4.761877E-01,3.431921E-01,2.742174E-01,2.286193E-01,1.952526E-01,7.834615E-01,5.532011E-01,4.159620E-01,2.967900E-01,2.388090E-01,1.999276E-01,1.700619E-01,6.728038E-01,4.959560E-01,3.709773E-01,2.680364E-01,2.153256E-01,1.805694E-01,1.539508E-01,6.230180E-01,4.402361E-01,3.359748E-01,2.446641E-01,1.948420E-01,1.635930E-01,1.393383E-01,5.357636E-01,3.812007E-01,2.916133E-01,2.154211E-01,1.744140E-01,1.461454E-01,1.245291E-01,5.459169E-01,3.842011E-01,2.861791E-01,2.062328E-01,1.649742E-01,1.380863E-01,1.172040E-01,4.677573E-01,3.374048E-01,2.569741E-01,1.859736E-01,1.487518E-01,1.238105E-01,1.051064E-01,4.327577E-01,3.099608E-01,2.337099E-01,1.679146E-01,1.344455E-01,1.132417E-01,9.642372E-02,4.054290E-01,2.823064E-01,2.071383E-01,1.497072E-01,1.207470E-01,1.011614E-01,0.000000E+00,3.567445E-01,2.600278E-01,1.946308E-01,1.405682E-01,1.130475E-01,9.378347E-02,0.000000E+00,3.522176E-01,2.492628E-01,1.840945E-01,1.321515E-01,1.067747E-01,0.000000E+00,0.000000E+00,3.369668E-01,2.308139E-01,1.744263E-01,1.271998E-01,1.013153E-01,0.000000E+00,0.000000E+00,3.148794E-01,2.224236E-01,1.691703E-01,1.222710E-01,9.608636E-02,0.000000E+00,0.000000E+00,3.039769E-01,2.171420E-01,1.603547E-01,1.137099E-01,8.880785E-02,0.000000E+00,0.000000E+00,2.816888E-01,1.987517E-01,1.476982E-01,1.064818E-01,0.000000E+00,0.000000E+00,0.000000E+00,2.567291E-01,1.829509E-01,1.394712E-01,9.983183E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.662295E-01,1.826542E-01,1.344067E-01,9.520235E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.506628E-01,1.745656E-01,1.317615E-01,9.377138E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.428107E-01,1.720400E-01,1.238005E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.372694E-01,1.614805E-01,1.204778E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.350771E-01,1.604299E-01,1.194551E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.127925E-01,1.493583E-01,1.096147E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.073749E-01,1.497599E-01,1.084213E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.076005E-01,1.402231E-01,1.044120E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.938868E-01,1.334906E-01,9.751570E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.898930E-01,1.331026E-01,9.717278E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.797116E-01,1.256252E-01,9.177885E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-118.74585,33.86041,1.167172E+00,8.746372E-01,6.711289E-01,4.821095E-01,3.818353E-01,3.157657E-01,2.650225E-01,1.181860E+00,8.718923E-01,6.545502E-01,4.660119E-01,3.673745E-01,3.045472E-01,2.557855E-01,1.148830E+00,8.055827E-01,5.938580E-01,4.170855E-01,3.277483E-01,2.705056E-01,2.278255E-01,9.980654E-01,6.897853E-01,5.120103E-01,3.529936E-01,2.787716E-01,2.321815E-01,1.973718E-01,9.092591E-01,6.159804E-01,4.485449E-01,3.160771E-01,2.486644E-01,2.079535E-01,1.763163E-01,7.609764E-01,5.476153E-01,4.016088E-01,2.840243E-01,2.247904E-01,1.862916E-01,1.585396E-01,7.349188E-01,5.054891E-01,3.597679E-01,2.518805E-01,2.011514E-01,1.681324E-01,1.429437E-01,6.251419E-01,4.446242E-01,3.269473E-01,2.296195E-01,1.831643E-01,1.521499E-01,1.288609E-01,6.088003E-01,4.119976E-01,2.993238E-01,2.108359E-01,1.684025E-01,1.408626E-01,1.193631E-01,5.513391E-01,3.868248E-01,2.756920E-01,1.946951E-01,1.538468E-01,1.275637E-01,1.082573E-01,4.815763E-01,3.380491E-01,2.454760E-01,1.748920E-01,1.399263E-01,1.167545E-01,9.901465E-02,4.623172E-01,3.106297E-01,2.233333E-01,1.578632E-01,1.261980E-01,1.054996E-01,7.815499E-02,4.231239E-01,2.930296E-01,2.165017E-01,1.524288E-01,1.208109E-01,9.981389E-02,0.000000E+00,3.821406E-01,2.703245E-01,1.950538E-01,1.399179E-01,1.118292E-01,9.197245E-02,0.000000E+00,3.753650E-01,2.496328E-01,1.836136E-01,1.294877E-01,1.033480E-01,0.000000E+00,0.000000E+00,3.684685E-01,2.447626E-01,1.779342E-01,1.254096E-01,9.930978E-02,0.000000E+00,0.000000E+00,3.290174E-01,2.235855E-01,1.631955E-01,1.162377E-01,9.197821E-02,0.000000E+00,0.000000E+00,3.074520E-01,2.180565E-01,1.566544E-01,1.085532E-01,0.000000E+00,0.000000E+00,0.000000E+00,2.954449E-01,2.028346E-01,1.487319E-01,1.058153E-01,0.000000E+00,0.000000E+00,0.000000E+00,3.018671E-01,2.040224E-01,1.473410E-01,1.014056E-01,0.000000E+00,0.000000E+00,0.000000E+00,3.004473E-01,1.946182E-01,1.403747E-01,9.782951E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.788031E-01,1.934536E-01,1.343032E-01,9.114387E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.785582E-01,1.824051E-01,1.331503E-01,9.092987E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.555368E-01,1.724275E-01,1.230399E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.382335E-01,1.628025E-01,1.169832E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.276630E-01,1.614751E-01,1.140622E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.377578E-01,1.570923E-01,1.112458E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.085934E-01,1.454414E-01,1.033146E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.103802E-01,1.443544E-01,1.044188E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.176148E-01,1.390041E-01,9.790695E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
