# mean, investigation_time=50.0, imt="SA(0.3)"
lon,lat,depth,poe-0.001,poe-0.0013,poe-0.0016,poe-0.002,poe-0.0025,poe-0.0031,poe-0.0039,poe-0.0049,poe-0.0061,poe-0.0077,poe-0.0097,poe-0.0121,poe-0.0152,poe-0.0191,poe-0.024,poe-0.0301,poe-0.0378,poe-0.0474,poe-0.0595,poe-0.0747,poe-0.0937,poe-0.1176,poe-0.1476,poe-0.1852,poe-0.2324,poe-0.2916,poe-0.3659,poe-0.4592,poe-0.5762,poe-0.7231,poe-0.9073,poe-1.1386,poe-1.4287,poe-1.7929,poe-2.2498,poe-2.8231,poe-3.5426,poe-4.4454,poe-5.5784,poe-7.0
-118.74599,33.63558,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999989E-01,9.999919E-01,9.999469E-01,9.997094E-01,9.986800E-01,9.948351E-01,9.830269E-01,9.533111E-01,8.956495E-01,8.000374E-01,6.675447E-01,5.211534E-01,3.790471E-01,2.547235E-01,1.583365E-01,9.221707E-02,4.924607E-02,2.371429E-02,1.229874E-02,5.609209E-03,2.496878E-03,7.497188E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
-118.74596,33.68054,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999992E-01,9.999939E-01,9.999599E-01,9.997757E-01,9.989130E-01,9.956377E-01,9.852627E-01,9.592225E-01,9.065427E-01,8.163549E-01,6.933736E-01,5.467788E-01,3.968715E-01,2.659110E-01,1.686879E-01,9.832398E-02,5.386972E-02,2.870495E-02,1.414895E-02,5.484903E-03,1.998001E-03,8.746173E-04,1.249922E-04,1.249922E-04,0.000000E+00,0.000000E+00
-118.74593,33.72551,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999993E-01,9.999950E-01,9.999657E-01,9.998052E-01,9.990630E-01,9.960587E-01,9.864535E-01,9.618365E-01,9.101398E-01,8.209339E-01,6.994827E-01,5.550307E-01,4.105851E-01,2.826024E-01,1.832114E-01,1.079651E-01,6.023459E-02,3.052443E-02,1.488806E-02,6.851421E-03,2.995505E-03,1.124367E-03,3.749297E-04,1.249922E-04,0.000000E+00,0.000000E+00
-118.74591,33.77047,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999995E-01,9.999961E-01,9.999730E-01,9.998423E-01,9.991895E-01,9.965650E-01,9.881583E-01,9.658033E-01,9.169137E-01,8.316357E-01,7.153870E-01,5.710329E-01,4.322079E-01,2.975106E-01,1.955730E-01,1.183852E-01,6.900372E-02,3.740739E-02,1.931110E-02,1.081608E-02,5.360581E-03,2.870871E-03,9.995002E-04,3.749297E-04,0.000000E+00,0.000000E+00
-118.74588,33.81544,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999996E-01,9.999970E-01,9.999782E-01,9.998717E-01,9.993409E-01,9.971778E-01,9.898776E-01,9.700919E-01,9.262814E-01,8.502256E-01,7.377613E-01,6.019291E-01,4.607090E-01,3.293447E-01,2.187617E-01,1.435848E-01,8.686815E-02,4.805689E-02,2.590846E-02,1.303924E-02,5.236243E-03,2.496878E-03,8.746173E-04,2.499688E-04,0.000000E+00,0.000000E+00
-118.74585,33.86041,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999997E-01,9.999974E-01,9.999810E-01,9.998850E-01,9.993948E-01,9.972919E-01,9.903012E-01,9.712790E-01,9.300693E-01,8.560624E-01,7.509247E-01,6.104936E-01,4.638011E-01,3.348548E-01,2.289484E-01,1.503026E-01,9.595397E-02,5.988211E-02,3.463595E-02,1.734776E-02,9.083494E-03,2.870871E-03,9.995002E-04,3.749297E-04,1.249922E-04,0.000000E+00
-118.74582,33.90537,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999980E-01,9.999852E-01,9.999059E-01,9.994978E-01,9.977633E-01,9.917269E-01,9.749248E-01,9.364784E-01,8.665295E-01,7.608406E-01,6.325801E-01,4.976710E-01,3.637254E-01,2.571417E-01,1.672318E-01,1.050612E-01,6.328387E-02,3.716671E-02,2.139286E-02,1.131055E-02,5.733500E-03,1.998001E-03,1.124367E-03,1.249922E-04,0.000000E+00
-118.74580,33.95034,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999983E-01,9.999873E-01,9.999192E-01,9.995631E-01,9.980594E-01,9.927282E-01,9.772087E-01,9.421774E-01,8.770835E-01,7.806584E-01,6.511541E-01,5.134302E-01,3.767141E-01,2.566773E-01,1.693112E-01,1.078536E-01,6.457097E-02,3.584190E-02,1.832993E-02,9.702623E-03,3.992011E-03,1.374055E-03,6.248047E-04,0.000000E+00,0.000000E+00
-118.74577,33.99530,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999986E-01,9.999887E-01,9.999261E-01,9.995999E-01,9.981229E-01,9.928194E-01,9.778103E-01,9.441732E-01,8.817406E-01,7.848135E-01,6.618447E-01,5.197147E-01,3.914949E-01,2.724881E-01,1.772682E-01,1.059557E-01,6.480480E-02,3.548028E-02,1.710207E-02,8.092081E-03,3.742978E-03,1.249219E-03,8.746173E-04,4.998750E-04,2.499688E-04
-118.74574,34.04027,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999989E-01,9.999906E-01,9.999369E-01,9.996483E-01,9.983469E-01,9.934962E-01,9.793260E-01,9.469887E-01,8.863208E-01,7.920328E-01,6.690788E-01,5.321581E-01,3.905815E-01,2.733970E-01,1.798352E-01,1.119702E-01,6.492169E-02,3.391166E-02,1.673342E-02,8.216063E-03,2.995505E-03,1.748470E-03,4.998750E-04,2.499688E-04,0.000000E+00
